PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
280,C0040264,Tinnitus,"C0015672, C0030193, C0751372","Fatigue, Pain, Nerve Pain",https://connect.mayoclinic.org/discussion/myofascial-release-therapy-mfr-for-treating-compression-and-pain/,Myofascial Release Therapy (MFR) for treating compression and pain,"What is Myofascial Release (MFR therapy)? How can it relieve pain? Lets discuss how MFR has improved our health and reduced pain and share articles about how MFR works. MFR helps so many different conditions that have compressed tissues, and entrapped blood vessels and nerves. The time to avoid MFR treatment would be if a person has cancer, because in releasing tight tissues, cancer cells could be released and able to migrate through the body. Myofascial release is a way to stretch the fascial layers that holds our body together. The fascia is connective tissue that forms a web matrix that interconnects everything in the body. It has recently been described as the Interstitium or a new organ in the body. Fascia can be too tight from injuries or surgical scar tissue, and hold the body in poor ergonomics which can lead to nerve compression. Fascia can be stretched or released and it will remodel itself by changing from a semi solid to liquid form which brings circulation to an area of compressed tissue which then expands the tissue and circulation, and it enables removal of metabolic waste products. Using their hands, the trained therapist will find the path of fascial restriction in the patients body and push against it gently in a shearing motion, and wait for the tissue to start to slide. The patient can feel the movement and become body aware. This path of fascial movement can reach the full length of the body and cross over between sides. This path changes as it unravels, and often there is a vasomotor response that can be seen on the skin temporarily as a reddish area where circulation has been restored which is shown on the photo below near the therapists hands. Treatment must be slow and gentle to prevent the body from guarding in a protective response. This is why aggressive methods to stretch fascia often fail and can cause injuries by tearing the fascia and forming scar tissue that just adds to the problem of fascial tightness. Fascia also holds tissue memory, and in releasing it, sometimes there is a release of emotions tied to an injury that was a cause of the problem. Stress and injury can cause guarding behavior and tissue tightness that become permanent over time, and MFR and working on emotional health helps a person recover from the physical and emotional effects of stress and trauma on the body. MFR is helpful to so many conditions that have an underlying physical cause. The physical therapist who developed this treatment method forty years ago is John Barnes. He has developed courses and MFR certifications for physical therapists. There is a lot of information about MFR at myofascialrelease.com as well as directory of therapists treating with MFR. A person may also contact Therapy on the Rocks in Sedona, AZ, and ask for recommendations of therapists who have been trained in the John Barnes Methods. MFR therapy is becoming better known and accepted healing therapy, although there are some doctors who are unaware of the benefits. I wanted to create this discussion to help organize this information and I thought the Neuropathy group would be a good place to start because someone in pain might look here, but we could have this discussion in many discussion groups. Animals such as dogs, cats and horses have also benefited from this therapy. Hopefully as we collect information here, this discussion can be referenced and shared in the many other discussions on Mayo Clinic Connect. Here is an incomplete list of conditions that can be helped with MFR treatment. You may find this list and further information at https://www.myofascialrelease.com/about/problems-mfr-helps.aspx Back painBladder Problems (Urgency, Frequency, Incontinence, Overactive Bladder, leakageBirth InjuriesBulging DiscBursitisCarpal Tunnel SyndromeCerebral PalsyCervical and Lumbar spine injuriesChronic Fatigue SyndromeChronic PainDegenerative Disc DiseaseEndometriosisEmotional TraumaFibromyalgiaFrozen Shoulder (Adhesive Capsulitis)Herniated DiscHeadaches or MigrainesInfertilityInterstitial CystitisMenstrual ProblemsMyofascial Pain SyndromeNeck PainOsteoarthritisPelvic PainPlantar FascitisPudental Nerve EntrapmentScars (hypertrophic, hypersensitive, painful, burn scars, mastectomy scars)SciaticaScoliosisShin SplintsTennis ElbowThoracic Outlet SyndromeTinnitus (ringing in the ears)TMJ syndromeTrigeminal NeuralgiaVulvodyniaWhiplash Liked by John, Volunteer Mentor, Teresa, Volunteer Mentor, Chris Trout, Volunteer Mentor, lioness ... see all Follow Report"
280,C0442874,Neuropathy,"C0015672, C0030193, C0751372","Fatigue, Pain, Nerve Pain",https://connect.mayoclinic.org/discussion/myofascial-release-therapy-mfr-for-treating-compression-and-pain/,Myofascial Release Therapy (MFR) for treating compression and pain,"What is Myofascial Release (MFR therapy)? How can it relieve pain? Lets discuss how MFR has improved our health and reduced pain and share articles about how MFR works. MFR helps so many different conditions that have compressed tissues, and entrapped blood vessels and nerves. The time to avoid MFR treatment would be if a person has cancer, because in releasing tight tissues, cancer cells could be released and able to migrate through the body. Myofascial release is a way to stretch the fascial layers that holds our body together. The fascia is connective tissue that forms a web matrix that interconnects everything in the body. It has recently been described as the Interstitium or a new organ in the body. Fascia can be too tight from injuries or surgical scar tissue, and hold the body in poor ergonomics which can lead to nerve compression. Fascia can be stretched or released and it will remodel itself by changing from a semi solid to liquid form which brings circulation to an area of compressed tissue which then expands the tissue and circulation, and it enables removal of metabolic waste products. Using their hands, the trained therapist will find the path of fascial restriction in the patients body and push against it gently in a shearing motion, and wait for the tissue to start to slide. The patient can feel the movement and become body aware. This path of fascial movement can reach the full length of the body and cross over between sides. This path changes as it unravels, and often there is a vasomotor response that can be seen on the skin temporarily as a reddish area where circulation has been restored which is shown on the photo below near the therapists hands. Treatment must be slow and gentle to prevent the body from guarding in a protective response. This is why aggressive methods to stretch fascia often fail and can cause injuries by tearing the fascia and forming scar tissue that just adds to the problem of fascial tightness. Fascia also holds tissue memory, and in releasing it, sometimes there is a release of emotions tied to an injury that was a cause of the problem. Stress and injury can cause guarding behavior and tissue tightness that become permanent over time, and MFR and working on emotional health helps a person recover from the physical and emotional effects of stress and trauma on the body. MFR is helpful to so many conditions that have an underlying physical cause. The physical therapist who developed this treatment method forty years ago is John Barnes. He has developed courses and MFR certifications for physical therapists. There is a lot of information about MFR at myofascialrelease.com as well as directory of therapists treating with MFR. A person may also contact Therapy on the Rocks in Sedona, AZ, and ask for recommendations of therapists who have been trained in the John Barnes Methods. MFR therapy is becoming better known and accepted healing therapy, although there are some doctors who are unaware of the benefits. I wanted to create this discussion to help organize this information and I thought the Neuropathy group would be a good place to start because someone in pain might look here, but we could have this discussion in many discussion groups. Animals such as dogs, cats and horses have also benefited from this therapy. Hopefully as we collect information here, this discussion can be referenced and shared in the many other discussions on Mayo Clinic Connect. Here is an incomplete list of conditions that can be helped with MFR treatment. You may find this list and further information at https://www.myofascialrelease.com/about/problems-mfr-helps.aspx Back painBladder Problems (Urgency, Frequency, Incontinence, Overactive Bladder, leakageBirth InjuriesBulging DiscBursitisCarpal Tunnel SyndromeCerebral PalsyCervical and Lumbar spine injuriesChronic Fatigue SyndromeChronic PainDegenerative Disc DiseaseEndometriosisEmotional TraumaFibromyalgiaFrozen Shoulder (Adhesive Capsulitis)Herniated DiscHeadaches or MigrainesInfertilityInterstitial CystitisMenstrual ProblemsMyofascial Pain SyndromeNeck PainOsteoarthritisPelvic PainPlantar FascitisPudental Nerve EntrapmentScars (hypertrophic, hypersensitive, painful, burn scars, mastectomy scars)SciaticaScoliosisShin SplintsTennis ElbowThoracic Outlet SyndromeTinnitus (ringing in the ears)TMJ syndromeTrigeminal NeuralgiaVulvodyniaWhiplash Liked by John, Volunteer Mentor, Teresa, Volunteer Mentor, Chris Trout, Volunteer Mentor, lioness ... see all Follow Report"
280,C0021167,Incontinence,"C0015672, C0030193, C0751372","Fatigue, Pain, Nerve Pain",https://connect.mayoclinic.org/discussion/myofascial-release-therapy-mfr-for-treating-compression-and-pain/,Myofascial Release Therapy (MFR) for treating compression and pain,"What is Myofascial Release (MFR therapy)? How can it relieve pain? Lets discuss how MFR has improved our health and reduced pain and share articles about how MFR works. MFR helps so many different conditions that have compressed tissues, and entrapped blood vessels and nerves. The time to avoid MFR treatment would be if a person has cancer, because in releasing tight tissues, cancer cells could be released and able to migrate through the body. Myofascial release is a way to stretch the fascial layers that holds our body together. The fascia is connective tissue that forms a web matrix that interconnects everything in the body. It has recently been described as the Interstitium or a new organ in the body. Fascia can be too tight from injuries or surgical scar tissue, and hold the body in poor ergonomics which can lead to nerve compression. Fascia can be stretched or released and it will remodel itself by changing from a semi solid to liquid form which brings circulation to an area of compressed tissue which then expands the tissue and circulation, and it enables removal of metabolic waste products. Using their hands, the trained therapist will find the path of fascial restriction in the patients body and push against it gently in a shearing motion, and wait for the tissue to start to slide. The patient can feel the movement and become body aware. This path of fascial movement can reach the full length of the body and cross over between sides. This path changes as it unravels, and often there is a vasomotor response that can be seen on the skin temporarily as a reddish area where circulation has been restored which is shown on the photo below near the therapists hands. Treatment must be slow and gentle to prevent the body from guarding in a protective response. This is why aggressive methods to stretch fascia often fail and can cause injuries by tearing the fascia and forming scar tissue that just adds to the problem of fascial tightness. Fascia also holds tissue memory, and in releasing it, sometimes there is a release of emotions tied to an injury that was a cause of the problem. Stress and injury can cause guarding behavior and tissue tightness that become permanent over time, and MFR and working on emotional health helps a person recover from the physical and emotional effects of stress and trauma on the body. MFR is helpful to so many conditions that have an underlying physical cause. The physical therapist who developed this treatment method forty years ago is John Barnes. He has developed courses and MFR certifications for physical therapists. There is a lot of information about MFR at myofascialrelease.com as well as directory of therapists treating with MFR. A person may also contact Therapy on the Rocks in Sedona, AZ, and ask for recommendations of therapists who have been trained in the John Barnes Methods. MFR therapy is becoming better known and accepted healing therapy, although there are some doctors who are unaware of the benefits. I wanted to create this discussion to help organize this information and I thought the Neuropathy group would be a good place to start because someone in pain might look here, but we could have this discussion in many discussion groups. Animals such as dogs, cats and horses have also benefited from this therapy. Hopefully as we collect information here, this discussion can be referenced and shared in the many other discussions on Mayo Clinic Connect. Here is an incomplete list of conditions that can be helped with MFR treatment. You may find this list and further information at https://www.myofascialrelease.com/about/problems-mfr-helps.aspx Back painBladder Problems (Urgency, Frequency, Incontinence, Overactive Bladder, leakageBirth InjuriesBulging DiscBursitisCarpal Tunnel SyndromeCerebral PalsyCervical and Lumbar spine injuriesChronic Fatigue SyndromeChronic PainDegenerative Disc DiseaseEndometriosisEmotional TraumaFibromyalgiaFrozen Shoulder (Adhesive Capsulitis)Herniated DiscHeadaches or MigrainesInfertilityInterstitial CystitisMenstrual ProblemsMyofascial Pain SyndromeNeck PainOsteoarthritisPelvic PainPlantar FascitisPudental Nerve EntrapmentScars (hypertrophic, hypersensitive, painful, burn scars, mastectomy scars)SciaticaScoliosisShin SplintsTennis ElbowThoracic Outlet SyndromeTinnitus (ringing in the ears)TMJ syndromeTrigeminal NeuralgiaVulvodyniaWhiplash Liked by John, Volunteer Mentor, Teresa, Volunteer Mentor, Chris Trout, Volunteer Mentor, lioness ... see all Follow Report"
280,C0878773,Overactive Bladder,"C0015672, C0030193, C0751372","Fatigue, Pain, Nerve Pain",https://connect.mayoclinic.org/discussion/myofascial-release-therapy-mfr-for-treating-compression-and-pain/,Myofascial Release Therapy (MFR) for treating compression and pain,"What is Myofascial Release (MFR therapy)? How can it relieve pain? Lets discuss how MFR has improved our health and reduced pain and share articles about how MFR works. MFR helps so many different conditions that have compressed tissues, and entrapped blood vessels and nerves. The time to avoid MFR treatment would be if a person has cancer, because in releasing tight tissues, cancer cells could be released and able to migrate through the body. Myofascial release is a way to stretch the fascial layers that holds our body together. The fascia is connective tissue that forms a web matrix that interconnects everything in the body. It has recently been described as the Interstitium or a new organ in the body. Fascia can be too tight from injuries or surgical scar tissue, and hold the body in poor ergonomics which can lead to nerve compression. Fascia can be stretched or released and it will remodel itself by changing from a semi solid to liquid form which brings circulation to an area of compressed tissue which then expands the tissue and circulation, and it enables removal of metabolic waste products. Using their hands, the trained therapist will find the path of fascial restriction in the patients body and push against it gently in a shearing motion, and wait for the tissue to start to slide. The patient can feel the movement and become body aware. This path of fascial movement can reach the full length of the body and cross over between sides. This path changes as it unravels, and often there is a vasomotor response that can be seen on the skin temporarily as a reddish area where circulation has been restored which is shown on the photo below near the therapists hands. Treatment must be slow and gentle to prevent the body from guarding in a protective response. This is why aggressive methods to stretch fascia often fail and can cause injuries by tearing the fascia and forming scar tissue that just adds to the problem of fascial tightness. Fascia also holds tissue memory, and in releasing it, sometimes there is a release of emotions tied to an injury that was a cause of the problem. Stress and injury can cause guarding behavior and tissue tightness that become permanent over time, and MFR and working on emotional health helps a person recover from the physical and emotional effects of stress and trauma on the body. MFR is helpful to so many conditions that have an underlying physical cause. The physical therapist who developed this treatment method forty years ago is John Barnes. He has developed courses and MFR certifications for physical therapists. There is a lot of information about MFR at myofascialrelease.com as well as directory of therapists treating with MFR. A person may also contact Therapy on the Rocks in Sedona, AZ, and ask for recommendations of therapists who have been trained in the John Barnes Methods. MFR therapy is becoming better known and accepted healing therapy, although there are some doctors who are unaware of the benefits. I wanted to create this discussion to help organize this information and I thought the Neuropathy group would be a good place to start because someone in pain might look here, but we could have this discussion in many discussion groups. Animals such as dogs, cats and horses have also benefited from this therapy. Hopefully as we collect information here, this discussion can be referenced and shared in the many other discussions on Mayo Clinic Connect. Here is an incomplete list of conditions that can be helped with MFR treatment. You may find this list and further information at https://www.myofascialrelease.com/about/problems-mfr-helps.aspx Back painBladder Problems (Urgency, Frequency, Incontinence, Overactive Bladder, leakageBirth InjuriesBulging DiscBursitisCarpal Tunnel SyndromeCerebral PalsyCervical and Lumbar spine injuriesChronic Fatigue SyndromeChronic PainDegenerative Disc DiseaseEndometriosisEmotional TraumaFibromyalgiaFrozen Shoulder (Adhesive Capsulitis)Herniated DiscHeadaches or MigrainesInfertilityInterstitial CystitisMenstrual ProblemsMyofascial Pain SyndromeNeck PainOsteoarthritisPelvic PainPlantar FascitisPudental Nerve EntrapmentScars (hypertrophic, hypersensitive, painful, burn scars, mastectomy scars)SciaticaScoliosisShin SplintsTennis ElbowThoracic Outlet SyndromeTinnitus (ringing in the ears)TMJ syndromeTrigeminal NeuralgiaVulvodyniaWhiplash Liked by John, Volunteer Mentor, Teresa, Volunteer Mentor, Chris Trout, Volunteer Mentor, lioness ... see all Follow Report"
280,C0152227,Excessive tearing,"C0015672, C0030193, C0751372","Fatigue, Pain, Nerve Pain",https://connect.mayoclinic.org/discussion/myofascial-release-therapy-mfr-for-treating-compression-and-pain/,Myofascial Release Therapy (MFR) for treating compression and pain,"What is Myofascial Release (MFR therapy)? How can it relieve pain? Lets discuss how MFR has improved our health and reduced pain and share articles about how MFR works. MFR helps so many different conditions that have compressed tissues, and entrapped blood vessels and nerves. The time to avoid MFR treatment would be if a person has cancer, because in releasing tight tissues, cancer cells could be released and able to migrate through the body. Myofascial release is a way to stretch the fascial layers that holds our body together. The fascia is connective tissue that forms a web matrix that interconnects everything in the body. It has recently been described as the Interstitium or a new organ in the body. Fascia can be too tight from injuries or surgical scar tissue, and hold the body in poor ergonomics which can lead to nerve compression. Fascia can be stretched or released and it will remodel itself by changing from a semi solid to liquid form which brings circulation to an area of compressed tissue which then expands the tissue and circulation, and it enables removal of metabolic waste products. Using their hands, the trained therapist will find the path of fascial restriction in the patients body and push against it gently in a shearing motion, and wait for the tissue to start to slide. The patient can feel the movement and become body aware. This path of fascial movement can reach the full length of the body and cross over between sides. This path changes as it unravels, and often there is a vasomotor response that can be seen on the skin temporarily as a reddish area where circulation has been restored which is shown on the photo below near the therapists hands. Treatment must be slow and gentle to prevent the body from guarding in a protective response. This is why aggressive methods to stretch fascia often fail and can cause injuries by tearing the fascia and forming scar tissue that just adds to the problem of fascial tightness. Fascia also holds tissue memory, and in releasing it, sometimes there is a release of emotions tied to an injury that was a cause of the problem. Stress and injury can cause guarding behavior and tissue tightness that become permanent over time, and MFR and working on emotional health helps a person recover from the physical and emotional effects of stress and trauma on the body. MFR is helpful to so many conditions that have an underlying physical cause. The physical therapist who developed this treatment method forty years ago is John Barnes. He has developed courses and MFR certifications for physical therapists. There is a lot of information about MFR at myofascialrelease.com as well as directory of therapists treating with MFR. A person may also contact Therapy on the Rocks in Sedona, AZ, and ask for recommendations of therapists who have been trained in the John Barnes Methods. MFR therapy is becoming better known and accepted healing therapy, although there are some doctors who are unaware of the benefits. I wanted to create this discussion to help organize this information and I thought the Neuropathy group would be a good place to start because someone in pain might look here, but we could have this discussion in many discussion groups. Animals such as dogs, cats and horses have also benefited from this therapy. Hopefully as we collect information here, this discussion can be referenced and shared in the many other discussions on Mayo Clinic Connect. Here is an incomplete list of conditions that can be helped with MFR treatment. You may find this list and further information at https://www.myofascialrelease.com/about/problems-mfr-helps.aspx Back painBladder Problems (Urgency, Frequency, Incontinence, Overactive Bladder, leakageBirth InjuriesBulging DiscBursitisCarpal Tunnel SyndromeCerebral PalsyCervical and Lumbar spine injuriesChronic Fatigue SyndromeChronic PainDegenerative Disc DiseaseEndometriosisEmotional TraumaFibromyalgiaFrozen Shoulder (Adhesive Capsulitis)Herniated DiscHeadaches or MigrainesInfertilityInterstitial CystitisMenstrual ProblemsMyofascial Pain SyndromeNeck PainOsteoarthritisPelvic PainPlantar FascitisPudental Nerve EntrapmentScars (hypertrophic, hypersensitive, painful, burn scars, mastectomy scars)SciaticaScoliosisShin SplintsTennis ElbowThoracic Outlet SyndromeTinnitus (ringing in the ears)TMJ syndromeTrigeminal NeuralgiaVulvodyniaWhiplash Liked by John, Volunteer Mentor, Teresa, Volunteer Mentor, Chris Trout, Volunteer Mentor, lioness ... see all Follow Report"
288,C0038016,Spondylolisthesis,C0030193,Pain,https://connect.mayoclinic.org/discussion/recent-l5-s1-fusion/,Recent L5-S1 fusion,"Diagnosed with Spondylolisthesis about 30 years ago. Didnt cause me much pain except for the yearly episodes of throwing my back out and being laid up for a week or so. But 2 years ago morphed into pretty much constant pain, especially when sitting. Doctor finally recommended surgical fusion option and I had the procedure done 9 days ago. According to him it went well and he is optimistic on the ultimate outcome. I am fairly mobile, doing about 90 minutes of walking each day, but by the end of the day, when its time to go to bed, the pain becomes almost unbearable without meds. During the day there is pain, but its quite manageable. Why does it peak at night? Am I doing too much during the day perhaps? Or some other reason? I do not take pain medication during the day, but do have to resort to a pill at night. Overall what does recovery from surgery look like, how long might it take for that whole area to calm down so that most of the pain is gone, even though it will be 3-6 months for the bone to grow? This recovery is not like any I have experienced before, meaning it feels plateaued where I dont have marked improvement on a day to day basis, but rather plateaus followed by slight improvement. Is that normal. I know my doctor should answer these questions, but while a highly respected surgeon he seems to have no time for these types of queries. Thanks Follow Report"
299,C0035086,Renal Osteodystrophy,"C2202100, C0030193","Pain in right hip joint, Pain",https://connect.mayoclinic.org/discussion/harrington-rod-and-lower-back-pain/,Harrington Rod and lower back pain,"Im new to this site and hoping someone can help. I received a Harrington Rod for scoliosis at the Mayo Clinic in Minnesota in 1977. I have never had any issues with this at all. However, where my rod ends at L1, the L-2 thru L-5 have started to degenerate and Im sure it is from the 39 years of that part of my back taking the jarring, twisting etc. Back in March I received a steroid injection in L2-L3 which helped. On December 1st I received two, 1 at L-4 and one at L-5. I know its only been 30 hours since the shots, but I went to walk this evening and two minutes in, the pain was back. It feels like its in my hip but my hip x-rays show my hip is fine(right hip only with pain). Has anyone else experienced this pain with a Harrington Rod in and have you had other medical treatments that helped with the pain. I just want to be able to walk and not be in pain. This all started 5 years ago when I had two bouts of pinched nerve, one affected my left side, the last one on my right and ever since I have never been right. Any suggestions would be helpful Liked by Gail, Alumna Mentor, lioness, spai Follow Report"
299,C0036439,"Scoliosis, unspecified","C2202100, C0030193","Pain in right hip joint, Pain",https://connect.mayoclinic.org/discussion/harrington-rod-and-lower-back-pain/,Harrington Rod and lower back pain,"Im new to this site and hoping someone can help. I received a Harrington Rod for scoliosis at the Mayo Clinic in Minnesota in 1977. I have never had any issues with this at all. However, where my rod ends at L1, the L-2 thru L-5 have started to degenerate and Im sure it is from the 39 years of that part of my back taking the jarring, twisting etc. Back in March I received a steroid injection in L2-L3 which helped. On December 1st I received two, 1 at L-4 and one at L-5. I know its only been 30 hours since the shots, but I went to walk this evening and two minutes in, the pain was back. It feels like its in my hip but my hip x-rays show my hip is fine(right hip only with pain). Has anyone else experienced this pain with a Harrington Rod in and have you had other medical treatments that helped with the pain. I just want to be able to walk and not be in pain. This all started 5 years ago when I had two bouts of pinched nerve, one affected my left side, the last one on my right and ever since I have never been right. Any suggestions would be helpful Liked by Gail, Alumna Mentor, lioness, spai Follow Report"
300,C0158288,Spinal stenosis of lumbar region,"C3714552, C0030193","Weakness, Pain",https://connect.mayoclinic.org/discussion/alcohol-2/,Alcohol helps with my pain: Does it make neuropathy worse?,Have lumbar spinal stenosis! Bad neuropathy and weak legs! Alcohol only thing that helps with pain etc! Does it make neuropathy worse? Follow Report
300,C0442874,Neuropathy,"C3714552, C0030193","Weakness, Pain",https://connect.mayoclinic.org/discussion/alcohol-2/,Alcohol helps with my pain: Does it make neuropathy worse?,Have lumbar spinal stenosis! Bad neuropathy and weak legs! Alcohol only thing that helps with pain etc! Does it make neuropathy worse? Follow Report
301,C0021818,Intervertebral Disk Displacement,"C0036396, C0030193","Sciatica, Pain",https://connect.mayoclinic.org/discussion/surgery-or-no-surgery-herniated-disk/,surgery or no surgery - herniated disk,"HELP! I just got a herniated disk  about a month ago which resulted in very painful sciatica. I got a cortisone injection  hurt like hell  and it relieved some of the pain  but it still has not gone completely, and I am still in some pain. Now the doctor wants to give me another injection. Oh my word. He said that I would still need about 2 more injections. If it then does not improve  I will need surgery. I am scared to death. Follow Report"
303,C0003864,Arthritis,C0030193,Pain,https://connect.mayoclinic.org/discussion/pain-in-lower-back-near-my-spine/,pain in lower back near my spine,"My Dr. told me that there is nothing that can be done about this pain except PT. The pain is in the lower right in my back near my spine. She called it something which I dont remember, but she said it is a joint that doesnt move and arthritis sets in. Dose this make any sense to anyone? The pain goes right down into my right leg and boy does it ever hurt to walk.Any ideas anyone? Liked by JK, Volunteer Mentor Follow Report"
304,C0017168,Gastroesophageal reflux disease,"C2016599, C0564820","pain between shoulder blades, Pain in left arm",https://connect.mayoclinic.org/discussion/chiro-question-and-advice/,Chiropractor question and advice,Hell all. Long story short. I have posted in many groups due to symptoms I believe were GERD/heart related. Had workup a done and they say all is good but still unsure. Recently I started getting a pain between shoulder blades (maybe closer to neck). Stays for a bit and goes. Two years ago I was out in a desk job as I used to be a floor manager prior. I am curious as if it something spine/back related as it feels like someone is pushing a fist and keeping it there In this area. Im wondering if I should see a chiro and if this even sounds like one of these issues. I also have left arm muscle pain at times and wondering if its all related. Thanks in advance Follow Report
305,C0004099,"Asthma, Exercise-Induced","C0231811, C0013404","Suffocated, Dyspnea",https://connect.mayoclinic.org/discussion/anyone-else-with-severe-scoliosis-no-way-to-stop-progression/,Severe scoliosis & no way to stop progression,"I fell about6 years ago. Hubby had a procedure done and it was snowing out so they all wanted to get home and let him out before the anesthesia wore off so I was holding on to him in the parking lot since he was still loopy and fumbled for my keys in my purse that I had pushed around in front of me. I clipped the edge of a cement car stop with my boot and went down flat on mhy face with my purse digging into my diaphrahm area. At the time I thought the worst was the 4 front teeth that broke. However a couple of months later I noticed I was slightly short of breath and I was diagnosed with exercise induced asthma. that kep getting worse over time. Then I noticed a posture change and they realized my spine was the problem . My diaphragm is up in my lungs and my spine is making its way across my chest towards my heart. My rib cage has shifted too at this point and esp. my left lung is being crused badly. I am on supplemental oxygen for exercise but do not use it where I should  on the stairs  as it is a portable that you carry and I always am carrying something up or down. I live in a multi level house so 3 flights with the laundry in the basement. Not good for someone who cant breathe. My prognosis is that eventually I will suffocate to death as I am 81, have severe osteoporosis so surgery is out as screws would not hold. I also have other conditions and it seems I have jnust been passed off. I have started to have some swallowing issues as my esophagus and trachea have a sharp bend at the collarbone area. The hollow area between my collarbones is no longer in the middle of my neck but over on the ritght side of my neck now. Thanks for letting me vent and just wondering if anyone else out there has a similar problem.. Follow Report"
305,C3266262,Multiple Chronic Conditions,"C0231811, C0013404","Suffocated, Dyspnea",https://connect.mayoclinic.org/discussion/anyone-else-with-severe-scoliosis-no-way-to-stop-progression/,Severe scoliosis & no way to stop progression,"I fell about6 years ago. Hubby had a procedure done and it was snowing out so they all wanted to get home and let him out before the anesthesia wore off so I was holding on to him in the parking lot since he was still loopy and fumbled for my keys in my purse that I had pushed around in front of me. I clipped the edge of a cement car stop with my boot and went down flat on mhy face with my purse digging into my diaphrahm area. At the time I thought the worst was the 4 front teeth that broke. However a couple of months later I noticed I was slightly short of breath and I was diagnosed with exercise induced asthma. that kep getting worse over time. Then I noticed a posture change and they realized my spine was the problem . My diaphragm is up in my lungs and my spine is making its way across my chest towards my heart. My rib cage has shifted too at this point and esp. my left lung is being crused badly. I am on supplemental oxygen for exercise but do not use it where I should  on the stairs  as it is a portable that you carry and I always am carrying something up or down. I live in a multi level house so 3 flights with the laundry in the basement. Not good for someone who cant breathe. My prognosis is that eventually I will suffocate to death as I am 81, have severe osteoporosis so surgery is out as screws would not hold. I also have other conditions and it seems I have jnust been passed off. I have started to have some swallowing issues as my esophagus and trachea have a sharp bend at the collarbone area. The hollow area between my collarbones is no longer in the middle of my neck but over on the ritght side of my neck now. Thanks for letting me vent and just wondering if anyone else out there has a similar problem.. Follow Report"
305,C0011119,Decompression Sickness,"C0231811, C0013404","Suffocated, Dyspnea",https://connect.mayoclinic.org/discussion/anyone-else-with-severe-scoliosis-no-way-to-stop-progression/,Severe scoliosis & no way to stop progression,"I fell about6 years ago. Hubby had a procedure done and it was snowing out so they all wanted to get home and let him out before the anesthesia wore off so I was holding on to him in the parking lot since he was still loopy and fumbled for my keys in my purse that I had pushed around in front of me. I clipped the edge of a cement car stop with my boot and went down flat on mhy face with my purse digging into my diaphrahm area. At the time I thought the worst was the 4 front teeth that broke. However a couple of months later I noticed I was slightly short of breath and I was diagnosed with exercise induced asthma. that kep getting worse over time. Then I noticed a posture change and they realized my spine was the problem . My diaphragm is up in my lungs and my spine is making its way across my chest towards my heart. My rib cage has shifted too at this point and esp. my left lung is being crused badly. I am on supplemental oxygen for exercise but do not use it where I should  on the stairs  as it is a portable that you carry and I always am carrying something up or down. I live in a multi level house so 3 flights with the laundry in the basement. Not good for someone who cant breathe. My prognosis is that eventually I will suffocate to death as I am 81, have severe osteoporosis so surgery is out as screws would not hold. I also have other conditions and it seems I have jnust been passed off. I have started to have some swallowing issues as my esophagus and trachea have a sharp bend at the collarbone area. The hollow area between my collarbones is no longer in the middle of my neck but over on the ritght side of my neck now. Thanks for letting me vent and just wondering if anyone else out there has a similar problem.. Follow Report"
307,C0032027,Pityriasis Rubra Pilaris,C0278141,Excruciating pain,https://connect.mayoclinic.org/discussion/excruciating-pain-from-cervical-c7t1-radiculopathy/,Excruciating pain from cervical (C7/T1) radiculopathy,I've been in excruciating pain in the right shoulder and throughout the arm and hand for months. MRI diagnosis is C7/T1 and C6-C7 severe foraminal narrowing and stenosis. Had a cervical epidural injection last Thursday and so far no relief. Is prolotherapy or PRP a good option? Any other non-surgical treatments out there that actually work? Follow Report
