PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
397,C4085243,MEND SYNDROME,"C0221423, C0231218, C0040822, C0234233","Illness (finding), Malaise, Tremor, Sore to touch",https://connect.mayoclinic.org/discussion/triggers-for-caregivers/,Triggers for caregivers,"Hi to all caregivers here! This past week I really got to thinking about all us caregivers here as I had a set of unusual triggers hit me, as the kids say these days right in the feels. Im wondering if other caregivers, present and past, get effected by triggers as I do? First was when our daughter was admitted to the hospital for a serious illness. Other than for visiting in a hospital I hadnt been in the working areas since I had been caring for my wife. As I drove the hour from our home to the hospital to be with our daughter I was overcome with not only my worry for her, but by a crush of emotions as I was overwhelmed by memories of the times I had to be in this crisis mode with my wife. When I arrived I got hit with another trigger as our daughter was in the same hospital where my wife got her first diagnosis of her brain cancer. Walking through those same front doors, I actually had to sit and cry in the lobby before I went back into the ER. In short order she was transferred to the ICU. I had not been in an ICU since my wife spent days in the NICU at Mayo. The noises, IVs, rush of nursing, regular monitoring, the feelings of fear, etc. triggered wave upon wave of emotion and memories. Thankfully our daughters condition did improve and she was able to return home and is well on the mend. Then the next kind of crazy trigger hit. Before getting ill our daughter had arranged to adopt a rescue Lab. She couldnt go to pick up her dog so I made the trek and agreed to keep her for the week until she could join us. Her name is Stella and I was slammed again. Shaking, ribs sticking out, sores on her body, and then the intermediary said to me you better be a good caregiver, she needs a lot of TLC. Just him using that word sent me into a spin again. Stella is improving and a truly sweet dog, then another wave. This is the time of year I have a lot of trigger events in quick succession. This was the time of year my wife suffered incredibly in her final days. Its also when we celebrate and remember her birthday, our anniversary, and then the day of her passing. I know my emotions are far more raw and release easier in life. Heck, I even cried watching EndGame with our grandsons! But this time of year, when I am hit with trigger, upon trigger, upon trigger, I am a bigger emotional mess than usual. Id appreciate hearing how you, as caregivers, deal with your triggers? Liked by Sheri Donaldson, Rosemary, Volunteer Mentor, Colleen Young, Connect Director, Ginger, Volunteer Mentor ... see all Follow Report"
411,C0007286,Carpal Tunnel Syndrome,"C0015672, C0438716, C0013404","Fatigue, Chest pressure, Dyspnea",https://connect.mayoclinic.org/discussion/frustrated-and-exhausted/,Caregiving: Im frustrated and exhausted.,"My post tonight is nothing but venting and a bit of poor me. Im caring for my husband with Parkinsons and Lewy body dementia. His daily care demands are exhausting some days besides taking care of our home, bills etc. and attempting to take care of myself which Im not really doing very well. If I would have the listened to the nurse of 37 years(meaning me) I would have advised myself to go to the emergency room after being sob of breath and having chest pressure but no I needed to make supper, do meds, blood sugars, help him to the bathroom and be at his beck and call. I do feel better now but am so tired and I know he will call me at least twice tonight to help him. I know this sounds pretty mixed up but I just need to vent. Unless your living this no one really wants to listen. Including my own kids. Its impossible to even carry on friendships anymore, Im unavailable when Im invited which is becoming less frequent all the timeI dont leave him anymore unless its to run a short errand. I had breast cancer and treatment last summer, I never skipped a beat. The day after surgery I resumed my daily care routine, drove 40 miles one way for radiation and still cared for him. I had carpal tunnel surgery in may, came home and took care of him. Like I said there is a bit of poor me involved tonight..i better quit for now. Thanks for letting me vent. Liked by Colleen Young, Connect Director, Scott, Volunteer Mentor, sallysue, shirleymac ... see all Follow Report"
411,C0752347,Lewy Body Disease,"C0015672, C0438716, C0013404","Fatigue, Chest pressure, Dyspnea",https://connect.mayoclinic.org/discussion/frustrated-and-exhausted/,Caregiving: Im frustrated and exhausted.,"My post tonight is nothing but venting and a bit of poor me. Im caring for my husband with Parkinsons and Lewy body dementia. His daily care demands are exhausting some days besides taking care of our home, bills etc. and attempting to take care of myself which Im not really doing very well. If I would have the listened to the nurse of 37 years(meaning me) I would have advised myself to go to the emergency room after being sob of breath and having chest pressure but no I needed to make supper, do meds, blood sugars, help him to the bathroom and be at his beck and call. I do feel better now but am so tired and I know he will call me at least twice tonight to help him. I know this sounds pretty mixed up but I just need to vent. Unless your living this no one really wants to listen. Including my own kids. Its impossible to even carry on friendships anymore, Im unavailable when Im invited which is becoming less frequent all the timeI dont leave him anymore unless its to run a short errand. I had breast cancer and treatment last summer, I never skipped a beat. The day after surgery I resumed my daily care routine, drove 40 miles one way for radiation and still cared for him. I had carpal tunnel surgery in may, came home and took care of him. Like I said there is a bit of poor me involved tonight..i better quit for now. Thanks for letting me vent. Liked by Colleen Young, Connect Director, Scott, Volunteer Mentor, sallysue, shirleymac ... see all Follow Report"
414,C0012813,Diverticulitis,"C0221423, C0040822, C2926602","Illness (finding), Tremor, Discharge, body substance",https://connect.mayoclinic.org/discussion/tremors-stuttering-veteran-friend/,Veteran Friend has Tremors and Stutters,"My friend Is 50yrs old and was in the gulf war in 1991. Exposed to several chemicals and came home with Epstein Barr virus, Levels were 500. Medical notes say he was to sick to keep and to stick to discharge. Suddenly claimed he was healthy but discharged him. Hes been sick ever since. He started taking effexor along with adderall and gabapentin and was taking a multi supplement from Amway. He had a tick last yr. not sure what kind. Hes also been exposed to rats. 5 months earlier started effexor, already was on adderall and gabapentin! Two months earlier started the supplements. Suddenly he has tremors started in his head and intermittent stutterring, body sometimes tremors not just one side, said sometimes his feet feel stuck, excessive urinating sometimes blood pressure is high, said he feels hot often. He has diverticulitis also. He had a brain MRI and an EEG at the VA And blood and urine tests at a private ER. They are pretty much letting him die. His feet dont shuffle and sometimes if he has a drink he stops stuttering. I noticed if hes under any pressure or stress it gets worse. What tests could be done Liked by Leonard, Becky, Volunteer Mentor Follow Report"
414,C3266262,Multiple Chronic Conditions,"C0221423, C0040822, C2926602","Illness (finding), Tremor, Discharge, body substance",https://connect.mayoclinic.org/discussion/tremors-stuttering-veteran-friend/,Veteran Friend has Tremors and Stutters,"My friend Is 50yrs old and was in the gulf war in 1991. Exposed to several chemicals and came home with Epstein Barr virus, Levels were 500. Medical notes say he was to sick to keep and to stick to discharge. Suddenly claimed he was healthy but discharged him. Hes been sick ever since. He started taking effexor along with adderall and gabapentin and was taking a multi supplement from Amway. He had a tick last yr. not sure what kind. Hes also been exposed to rats. 5 months earlier started effexor, already was on adderall and gabapentin! Two months earlier started the supplements. Suddenly he has tremors started in his head and intermittent stutterring, body sometimes tremors not just one side, said sometimes his feet feel stuck, excessive urinating sometimes blood pressure is high, said he feels hot often. He has diverticulitis also. He had a brain MRI and an EEG at the VA And blood and urine tests at a private ER. They are pretty much letting him die. His feet dont shuffle and sometimes if he has a drink he stops stuttering. I noticed if hes under any pressure or stress it gets worse. What tests could be done Liked by Leonard, Becky, Volunteer Mentor Follow Report"
424,C0020615,Hypoglycemia,"C0036572, C0009806, C2364135","Seizures, Constipation, Discomfort",https://connect.mayoclinic.org/discussion/neurologically-impaired-and-physically-disabled-adult-child/,Neurologically impaired and physically disabled adult child,"My beautiful daughter had no birth trauma 33 years ago, only low blood sugar and low birth weight. Her heart and lungs were fine, and we were told that the low blood sugar was not a huge issue. As time went on and we became aware that developmentally, things weren't normal, her chromosomes were analyzed. Nothing abnormal was discovered and around her first birthday she was admitted to U C San Francisco Children's Hospital for tests. After all the testing was completed we were told that her brain and nervous system had not developed normally during the first trimester of the pregnancy, that she did not fit into any known syndromes, and that she would not be able to walk or talk. Throughout her life she has always struggled with digestive issues. It has always seemed as if she was extra sensitive to whatever was going on in her stomach and bowels, and that her well being was very much dependent on how she felt in her ""gut"". She might be complaining one minute and laughing in the next second, and it all revolves around her digestive tract, which doesn't function normally and is very sensitive. It's complicated. Due to her neurological issues, who knows if valves open and close when they should or muscles expand and contract when they should. She may have SIBO but can't take the breathing test to prove it. We've eliminated dairy, gluten and soy, which seemed to help. So many things make her gassy and uncomfortable that her diet is limited and we struggle to meet her nutritional needs without causing her discomfort. Being on a low FODMAP diet seems to help a bit. Constipation is an ongoing issue. Being unable to walk doesn't help with that. She is a mystery in so many ways, but is also the most precious little person in the world and we love her dearly. Does any of this sound familiar to anyone? Follow Report"
424,C2959722,Small bowel bacterial overgrowth syndrome,"C0036572, C0009806, C2364135","Seizures, Constipation, Discomfort",https://connect.mayoclinic.org/discussion/neurologically-impaired-and-physically-disabled-adult-child/,Neurologically impaired and physically disabled adult child,"My beautiful daughter had no birth trauma 33 years ago, only low blood sugar and low birth weight. Her heart and lungs were fine, and we were told that the low blood sugar was not a huge issue. As time went on and we became aware that developmentally, things weren't normal, her chromosomes were analyzed. Nothing abnormal was discovered and around her first birthday she was admitted to U C San Francisco Children's Hospital for tests. After all the testing was completed we were told that her brain and nervous system had not developed normally during the first trimester of the pregnancy, that she did not fit into any known syndromes, and that she would not be able to walk or talk. Throughout her life she has always struggled with digestive issues. It has always seemed as if she was extra sensitive to whatever was going on in her stomach and bowels, and that her well being was very much dependent on how she felt in her ""gut"". She might be complaining one minute and laughing in the next second, and it all revolves around her digestive tract, which doesn't function normally and is very sensitive. It's complicated. Due to her neurological issues, who knows if valves open and close when they should or muscles expand and contract when they should. She may have SIBO but can't take the breathing test to prove it. We've eliminated dairy, gluten and soy, which seemed to help. So many things make her gassy and uncomfortable that her diet is limited and we struggle to meet her nutritional needs without causing her discomfort. Being on a low FODMAP diet seems to help a bit. Constipation is an ongoing issue. Being unable to walk doesn't help with that. She is a mystery in so many ways, but is also the most precious little person in the world and we love her dearly. Does any of this sound familiar to anyone? Follow Report"
426,C0442874,Neuropathy,"C0221423, C0239649, C0231218","Illness (finding), Numbness of foot, Malaise",https://connect.mayoclinic.org/discussion/need-some-serious-opinions-please/,Need some serious opinions please!!,"Hello everyone! Im new here, so Id really appreciate any and all advice. Heres the situation: About a yr & a half ago, I befriended this older gentleman, kinda took him under my wing to help him with his current medical issues. Anyhow, to get to the point, this gentleman Ill call Joe, hes 73yrs old, lived alone all his life, never married, no children, parents died some time ago, and hes got 1 older brother aged 78. Mind you this older brother has not seen or visited Joe for atleast 12yrs, he calls Joe occasionally but thats it! Recently the older brother found out about me helping Joe, I feel hes a bit jealous that Joe is not relying on his older brother knows best advice anymore. But recently the older brother has been basically forcing Joe to go to the Mayo clinic for treatment, mind you, Joe lives in NY. This past year Joe has had bladder issues, enlarged prostate, and as of recently, numbness in his legs/feet, which the neurologists said was neuropathy problems. Well for some reason the older brother keeps telling Joe the reason hes sick is because he has bedbugs & hes going to die if he doesnt go to the Mayo clinic. Can anyone tell me in their experiences or research, do bedbugs have any relation to causing health problems to humans? Right now, Joe is a pack of nerves & hates to defy his older brother. So I figured if I could get some input on the situation then Id relay the info to poor Joe & maybe put his mind at ease once and for all! Any advice/opinions welcomed. Thank you! Follow Report"
426,C0277346,Infestation by bed bug,"C0221423, C0239649, C0231218","Illness (finding), Numbness of foot, Malaise",https://connect.mayoclinic.org/discussion/need-some-serious-opinions-please/,Need some serious opinions please!!,"Hello everyone! Im new here, so Id really appreciate any and all advice. Heres the situation: About a yr & a half ago, I befriended this older gentleman, kinda took him under my wing to help him with his current medical issues. Anyhow, to get to the point, this gentleman Ill call Joe, hes 73yrs old, lived alone all his life, never married, no children, parents died some time ago, and hes got 1 older brother aged 78. Mind you this older brother has not seen or visited Joe for atleast 12yrs, he calls Joe occasionally but thats it! Recently the older brother found out about me helping Joe, I feel hes a bit jealous that Joe is not relying on his older brother knows best advice anymore. But recently the older brother has been basically forcing Joe to go to the Mayo clinic for treatment, mind you, Joe lives in NY. This past year Joe has had bladder issues, enlarged prostate, and as of recently, numbness in his legs/feet, which the neurologists said was neuropathy problems. Well for some reason the older brother keeps telling Joe the reason hes sick is because he has bedbugs & hes going to die if he doesnt go to the Mayo clinic. Can anyone tell me in their experiences or research, do bedbugs have any relation to causing health problems to humans? Right now, Joe is a pack of nerves & hates to defy his older brother. So I figured if I could get some input on the situation then Id relay the info to poor Joe & maybe put his mind at ease once and for all! Any advice/opinions welcomed. Thank you! Follow Report"
428,C0270724,Infantile Neuroaxonal Dystrophy,C0024902,Mastodynia,https://connect.mayoclinic.org/discussion/feeling-stressed/,Feeling Stressed: Father with Parkinson's refuses help,"I have been the caregiver for my father who has Parkinsons for more than 10 years. My father refuses to have any help, even from family. He depends on me to do everything. I feel that since my father feels trapped in the house, that I should be as well. The only break I somewhat get is when I go to work, but that is not much of a break. When I try to make plans to get out of the house for a few hours, my father always makes me feel bad or guilty about it, to the point that I end up canceling my plans & stay with him. Just recently, I was trying to make arrangements to fulfill my life long dream of going to Walt Disney World, but it was starting to can more problems then I intended or wanted, so once again, I canceled my plans. I have been feeling so stress out that I have been experiencing chest pains for a couple of weeks now. I feel that something has to give soon, before I loss my mind. Liked by Scott, Volunteer Mentor, jodeej Follow Report"
432,C0270724,Infantile Neuroaxonal Dystrophy,"C0233488, C0028084, C0392674","Feeling despair, Nightmares, Exhaustion",https://connect.mayoclinic.org/discussion/a-new-future/,A new future? Husband diagnosed with Stage 4 anal cancer,"I am a caregiver to my 72 year old husband. He was diagnosed with Stage 4 anal cancer, metasticized to the liver. He has been fastidious about his health, diet and exercise for many years, so this diagnosis has been shocking. Although he had concerns about bleeding hemmoroids, multiple doctors missed it, and several belittled his concerns. Eventually, a colonoscopy, followed by a PET scan revealed the diagnosis about 7 weeks ago. Since then, we have been to a local cancer center, MD Anderson and Mayo. While MD Anderson said it is not curable, Mayo tells us that this is a marathon  not a sprint, and provides hope with a variety of strategies. I struggle between despair and anger. I feel like I stepped into somebody elses nightmare, only to learn that its mine. Im sad for my husband, for the loss of our future plans and the life ahead of us. My husband has a great attitude  better than mine. His faith is growing stronger in God, and Im trying to find that too. I just cant help but struggle between wanting to be hopeful (as I know that will only help)  and recognizing the dire condition that he has. I work fulltime and have two 2 pets at home. Im managing all of his appointments and trying to keep life normal. Im exhausted. I know that I will likely get to a stronger place to manage, but right now  just not seeing it. Im generally a very resillient woman (age 59), but this is a test I wish I didnt have to take. I know there must be MANY of you out there who have  or are  struggling to maintain a positive attitude. Your suggestions are welcome. Liked by Scott, Volunteer Mentor, Ginger, Volunteer Mentor Follow Report"
435,C0020538,Hypertensive disease,C0231617,Catch - Finding of sensory dimension of pain,https://connect.mayoclinic.org/discussion/taking-son-to-mayo-this-month/,Taking son to mayo this month,"I am taking my son with developmental disability to mayo in September. I am getting text message reminders. That's new. He has ophthalmology appointment for strabismus consultation. Then he has medical genetics consultation for whatever else he needs. I am trying to catch my son up with his medical and dental needs. Last time we came down was in 2016 and we came down four times for scans and tests. They put a blood pressure monitor on my son's arm and told me to walk around for six hours. So we walked all around Rochester and visited the art center, public library, and ate a greasy hamburger in a famous place. Then we dropped blood pressure cuff in box and we left. Then we came back for diagnosis of hypertension and my son started meds. That was two years ago. Now we are coming back. I have no idea what will happen with ophthalmology. My son is 27 so this is my life as caregiver. I hope the tests are easy this time so we don't have to come back so many times or walk around for six hours. That's exhausting. Mayo does give my son excellent medical care. But it is stressful and exhausting to be the caregiver. I already came down once to bring my guardianship papers. I can't get patient portal access to my son's file unless I bring guardianship papers. So I can't even look up when his appointments are on portal. But I did get a print out when I brought in my paperwork. Plus I do get the new text message reminders. We've been coming to Mayo for 24 years. Liked by Scott, Volunteer Mentor Follow Report"
443,C0014518,Toxic Epidermal Necrolysis,C0701824,Staggering gait,https://connect.mayoclinic.org/discussion/new-study-results-regarding-nonprofessional-caregiving/,New Study Results Regarding Nonprofessional Caregiving,"I recently read a report titled ""The Journey of Caregiving: Honor, Responsibility, and Financial Complexity"". It was conducted by Merrill Lynch and Age Wave. Many of the findings are truly startling, many are commonplace to those of us who are or have been caregivers, and it includes a stark look at the coming need for caregiving. This study was professional competed and included responses from over 2,100 caregivers or persons who had been caregivers within the last three years. This report opens this way ""According to this study, eight in ten Americans say that caregiving is the ""new normal"" in American families. Forty million Americans are currently caregivers  almost as many as the number of Americans holding student debt. These caregivers are providing assistance to nearly 50 million adults receiving care."" WOW! 40 million of us are nonprofessional caregivers and we are caring for some 50 million of our family and friends. We are hardly a cottage industry that is for sure! It continues with more staggering numbers. Family members provide more than 95% of nonprofessional care for older adults who do not live in nursing facilities. In total family caregivers provide 37 BILLION hours of care annually! Caregivers looking after family or friends log three times as many hours per year than professional caregivers. The estimated value of our caregiving is roughly $500 billion a year  this is 3 TIMES GREATER than Medicaid's expenditures for professional long-term care! Plus they estimate 7 in 10 Americans turning 65 today will need care for prolonged periods in their lives. They also point out care is expensive! A full time home health aide costs, on average, $46,000 a year while a semi-private room in a nursing home runs $82,000 a year! Like I said staggering! Not surprising to any of us caregivers the report states ""Forty-three percent of our respondents said that the biggest negative surprise of caregiving was how much care and care-related expenses cost."" There is much more of interest in this report and I will post more as I slice and dice it! Strength, Courage, and Peace! Liked by John, Volunteer Mentor, Teresa, Volunteer Mentor, sunshine Follow Report"
447,C0035078,Kidney Failure,"C0011991, C0010200","Diarrhea, Coughing",https://connect.mayoclinic.org/discussion/nanas-issues/,Nana's issues,"Please help. My wife and I have been taking care of her mother for the past 4 1/2 years, she has dementia, kidney failure, heart failure severe narrowing of C-3/C-4 vertebrae. (To mention the big ones) July 2017 she got a U.T.I. went to bed Sat night she could walk, Sun mourning she couldn't. While at hospital she was dropped twice. She has not walked since. March 2018 she developed a cough (bad allergies), she was fine before this (accept not walking) put on amoxicillin-clav, after 2nd day of this she got diarrhea. when cough didn't go away they tried azithromycin, which didn't work, then they tried prednisone. This got rid of cough, but b/c. the diarrhea she got another U.T.I. another antibiotic was started. She still has diarrhea to this day. We've taken her to the hospital 3 different occasions (3-4 day stays), while at hospital she does not have any BM's. Sat they put her on Flagyl, Mon we took her to hispital, her BP was 50/28. They took her off flagyl. put on antibiotic for pneumonia just couple hours. A different Dr took her off. Upon release the Dr told us to take her off of, and throw away; Simvastatin Montelukast Acidophilus-pecrin, citrus Docusate sodium HYDROcodone-acetaminophen Multivitamin with foLic acid Cholecalciferol Albuterol sulfate Sennosides Nitroglycerin Potassium chloride Alendronate Furosemide Omeprazole Ramelteon Calcitrol Carvedilol Aspirin Clonazepam Ferrous gluconate Fexofenadine We did what Dr said. After 4 years of doing this we know some of these medications have severe consequences if stopped cold turkey. We put her back on Carvedilol Clonazepam allegra Montelukast baby aspirin while at hospital she does not have any BM's. They say she's at end of her life, but they can't find anything wrong with her. (they also told us that a couple years ago). When she gets out of hospital her diahhrea is much worse than before. She has non-stop diarrhea, sometimes ""smere"". Any ideas what could be happening with her? Or suggestions dealing with contestant diarrhea (worried about another U.T.I.) Follow Report"
447,C0032285,Pneumonia,"C0011991, C0010200","Diarrhea, Coughing",https://connect.mayoclinic.org/discussion/nanas-issues/,Nana's issues,"Please help. My wife and I have been taking care of her mother for the past 4 1/2 years, she has dementia, kidney failure, heart failure severe narrowing of C-3/C-4 vertebrae. (To mention the big ones) July 2017 she got a U.T.I. went to bed Sat night she could walk, Sun mourning she couldn't. While at hospital she was dropped twice. She has not walked since. March 2018 she developed a cough (bad allergies), she was fine before this (accept not walking) put on amoxicillin-clav, after 2nd day of this she got diarrhea. when cough didn't go away they tried azithromycin, which didn't work, then they tried prednisone. This got rid of cough, but b/c. the diarrhea she got another U.T.I. another antibiotic was started. She still has diarrhea to this day. We've taken her to the hospital 3 different occasions (3-4 day stays), while at hospital she does not have any BM's. Sat they put her on Flagyl, Mon we took her to hispital, her BP was 50/28. They took her off flagyl. put on antibiotic for pneumonia just couple hours. A different Dr took her off. Upon release the Dr told us to take her off of, and throw away; Simvastatin Montelukast Acidophilus-pecrin, citrus Docusate sodium HYDROcodone-acetaminophen Multivitamin with foLic acid Cholecalciferol Albuterol sulfate Sennosides Nitroglycerin Potassium chloride Alendronate Furosemide Omeprazole Ramelteon Calcitrol Carvedilol Aspirin Clonazepam Ferrous gluconate Fexofenadine We did what Dr said. After 4 years of doing this we know some of these medications have severe consequences if stopped cold turkey. We put her back on Carvedilol Clonazepam allegra Montelukast baby aspirin while at hospital she does not have any BM's. They say she's at end of her life, but they can't find anything wrong with her. (they also told us that a couple years ago). When she gets out of hospital her diahhrea is much worse than before. She has non-stop diarrhea, sometimes ""smere"". Any ideas what could be happening with her? Or suggestions dealing with contestant diarrhea (worried about another U.T.I.) Follow Report"
447,C0018802,Congestive heart failure,"C0011991, C0010200","Diarrhea, Coughing",https://connect.mayoclinic.org/discussion/nanas-issues/,Nana's issues,"Please help. My wife and I have been taking care of her mother for the past 4 1/2 years, she has dementia, kidney failure, heart failure severe narrowing of C-3/C-4 vertebrae. (To mention the big ones) July 2017 she got a U.T.I. went to bed Sat night she could walk, Sun mourning she couldn't. While at hospital she was dropped twice. She has not walked since. March 2018 she developed a cough (bad allergies), she was fine before this (accept not walking) put on amoxicillin-clav, after 2nd day of this she got diarrhea. when cough didn't go away they tried azithromycin, which didn't work, then they tried prednisone. This got rid of cough, but b/c. the diarrhea she got another U.T.I. another antibiotic was started. She still has diarrhea to this day. We've taken her to the hospital 3 different occasions (3-4 day stays), while at hospital she does not have any BM's. Sat they put her on Flagyl, Mon we took her to hispital, her BP was 50/28. They took her off flagyl. put on antibiotic for pneumonia just couple hours. A different Dr took her off. Upon release the Dr told us to take her off of, and throw away; Simvastatin Montelukast Acidophilus-pecrin, citrus Docusate sodium HYDROcodone-acetaminophen Multivitamin with foLic acid Cholecalciferol Albuterol sulfate Sennosides Nitroglycerin Potassium chloride Alendronate Furosemide Omeprazole Ramelteon Calcitrol Carvedilol Aspirin Clonazepam Ferrous gluconate Fexofenadine We did what Dr said. After 4 years of doing this we know some of these medications have severe consequences if stopped cold turkey. We put her back on Carvedilol Clonazepam allegra Montelukast baby aspirin while at hospital she does not have any BM's. They say she's at end of her life, but they can't find anything wrong with her. (they also told us that a couple years ago). When she gets out of hospital her diahhrea is much worse than before. She has non-stop diarrhea, sometimes ""smere"". Any ideas what could be happening with her? Or suggestions dealing with contestant diarrhea (worried about another U.T.I.) Follow Report"
449,C0270724,Infantile Neuroaxonal Dystrophy,C0027769,Nervousness,https://connect.mayoclinic.org/discussion/time-out/,Time out,"I've been told by 3-4 people in the past couple weeks that I need to take a break. One was my brother-in-law who had a liver transplant 4 years ago. Another was my massage therapist who said stress is starting to affect my health and that she has noticed that my personality has changed since my husband's diagnosis. It's been suggested that I get away for a couple days, so I'm debating about going too my sister's house. What's making me nervous about it is the fact that my husband's MELD is up to 30, so ""the call"" could come anytime now. (His brother transplanted at a 31.) I would have a plan in place of what to do if the call did happen to come while I'm gone. I also wouldn't go if my husband isn't comfortable with it. I just really need a break. Would I be out of line if I go? Thank you, JoDee Liked by Scott, Volunteer Mentor Follow Report"
454,C0035078,Kidney Failure,"C0239739, C0877717, C0085624, C0030193, C0234233","Tenderness of gums, Burning mouth (sensation), Burning sensation, Pain, Sore to touch",https://connect.mayoclinic.org/discussion/lilbit-update/,Lilbit Update,"Hello Everyone, For the past week she has been having soreness of her upper gums. She has Nystatin prescribed to her last year after being discharged which shortly after developed a burning mouth considered to be caused by antibiotics given to her during her stay. This past week she started using the Nystatin again and even though it seemed to help for some strange that Drs have not figured out yet, her head started burning as she described, like on fire Early Friday morning was when she started mentioning her head burning. As she tried to sleep she would moan and eventually let out a yell, then want help to sit up. This went on for over an hour. Realizing it might be helpful to sleep on an incline and not having a hospital bed which she refused, I suggested possibly pulling a recliner into the bedroom. She agreed and went to sleep occasionally getting up to potty, I slept across the foot of the bed to be close enough to hear her if she needed help. She woke up fairly normal not complaining about her head. Still swishing the Nystatin periodically. Getting into the evening hours and not being able to eat hardly anything including soft scrambled eggs started complaining about her burning mouth and head again. This time family was there and her moans and yells began to become frequent talked her into going to the hospital. By the time the ambulance came she could hardly stand and slapping the side of the gurney mattress. They whisked her away to the hospital. I arrived about 30 minutes later and wasn't much better since they hadn't given her anything for pain or anxiety yet, They did a Cat scan but we haven't heard of anything showing up along with x-rays. I had left to go get a small fan at the house to keep her cool. When I returned I find they decided to place her on a ventilator and asked the family to wait in the waiting room. Later a nurse came and said the Dr wanted to speak to only a couple of us. The Dr informed us she had been diagnosed with heart failure and renal failure and was sedated. Early Sat morning they moved to ICU. She is being given Amiodarone to help her heart but which is not good for the lungs, along with hydration fluids. I just was informed that she also has a sepsis infection. Her lungs are in bad shape and respiratory therapist informed us that Lilbit may not be coming off the vent this time. Sorry for the long detailed report but I felt maybe some of you may be able to give some information or suggestions on certain aspects of what she is going through or things I could discuss with nurses as well as Drs. Any help would be greatly appreiiated. Liked by juani Follow Report"
454,C0036690,Septicemia,"C0239739, C0877717, C0085624, C0030193, C0234233","Tenderness of gums, Burning mouth (sensation), Burning sensation, Pain, Sore to touch",https://connect.mayoclinic.org/discussion/lilbit-update/,Lilbit Update,"Hello Everyone, For the past week she has been having soreness of her upper gums. She has Nystatin prescribed to her last year after being discharged which shortly after developed a burning mouth considered to be caused by antibiotics given to her during her stay. This past week she started using the Nystatin again and even though it seemed to help for some strange that Drs have not figured out yet, her head started burning as she described, like on fire Early Friday morning was when she started mentioning her head burning. As she tried to sleep she would moan and eventually let out a yell, then want help to sit up. This went on for over an hour. Realizing it might be helpful to sleep on an incline and not having a hospital bed which she refused, I suggested possibly pulling a recliner into the bedroom. She agreed and went to sleep occasionally getting up to potty, I slept across the foot of the bed to be close enough to hear her if she needed help. She woke up fairly normal not complaining about her head. Still swishing the Nystatin periodically. Getting into the evening hours and not being able to eat hardly anything including soft scrambled eggs started complaining about her burning mouth and head again. This time family was there and her moans and yells began to become frequent talked her into going to the hospital. By the time the ambulance came she could hardly stand and slapping the side of the gurney mattress. They whisked her away to the hospital. I arrived about 30 minutes later and wasn't much better since they hadn't given her anything for pain or anxiety yet, They did a Cat scan but we haven't heard of anything showing up along with x-rays. I had left to go get a small fan at the house to keep her cool. When I returned I find they decided to place her on a ventilator and asked the family to wait in the waiting room. Later a nurse came and said the Dr wanted to speak to only a couple of us. The Dr informed us she had been diagnosed with heart failure and renal failure and was sedated. Early Sat morning they moved to ICU. She is being given Amiodarone to help her heart but which is not good for the lungs, along with hydration fluids. I just was informed that she also has a sepsis infection. Her lungs are in bad shape and respiratory therapist informed us that Lilbit may not be coming off the vent this time. Sorry for the long detailed report but I felt maybe some of you may be able to give some information or suggestions on certain aspects of what she is going through or things I could discuss with nurses as well as Drs. Any help would be greatly appreiiated. Liked by juani Follow Report"
454,C0018802,Congestive heart failure,"C0239739, C0877717, C0085624, C0030193, C0234233","Tenderness of gums, Burning mouth (sensation), Burning sensation, Pain, Sore to touch",https://connect.mayoclinic.org/discussion/lilbit-update/,Lilbit Update,"Hello Everyone, For the past week she has been having soreness of her upper gums. She has Nystatin prescribed to her last year after being discharged which shortly after developed a burning mouth considered to be caused by antibiotics given to her during her stay. This past week she started using the Nystatin again and even though it seemed to help for some strange that Drs have not figured out yet, her head started burning as she described, like on fire Early Friday morning was when she started mentioning her head burning. As she tried to sleep she would moan and eventually let out a yell, then want help to sit up. This went on for over an hour. Realizing it might be helpful to sleep on an incline and not having a hospital bed which she refused, I suggested possibly pulling a recliner into the bedroom. She agreed and went to sleep occasionally getting up to potty, I slept across the foot of the bed to be close enough to hear her if she needed help. She woke up fairly normal not complaining about her head. Still swishing the Nystatin periodically. Getting into the evening hours and not being able to eat hardly anything including soft scrambled eggs started complaining about her burning mouth and head again. This time family was there and her moans and yells began to become frequent talked her into going to the hospital. By the time the ambulance came she could hardly stand and slapping the side of the gurney mattress. They whisked her away to the hospital. I arrived about 30 minutes later and wasn't much better since they hadn't given her anything for pain or anxiety yet, They did a Cat scan but we haven't heard of anything showing up along with x-rays. I had left to go get a small fan at the house to keep her cool. When I returned I find they decided to place her on a ventilator and asked the family to wait in the waiting room. Later a nurse came and said the Dr wanted to speak to only a couple of us. The Dr informed us she had been diagnosed with heart failure and renal failure and was sedated. Early Sat morning they moved to ICU. She is being given Amiodarone to help her heart but which is not good for the lungs, along with hydration fluids. I just was informed that she also has a sepsis infection. Her lungs are in bad shape and respiratory therapist informed us that Lilbit may not be coming off the vent this time. Sorry for the long detailed report but I felt maybe some of you may be able to give some information or suggestions on certain aspects of what she is going through or things I could discuss with nurses as well as Drs. Any help would be greatly appreiiated. Liked by juani Follow Report"
