PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
218,C0272285,Heparin-induced thrombocytopenia,"C0278146, C0221423, C0030193, C0028081, C0015967","Shooting pain, Illness (finding), Pain, Night sweats, Fever",https://patient.info/forums/discuss/living-with-osteomyelitis-20336,Living with Osteomyelitis,"I have never met or spoken to anyone with this condition before. I decided 3 days ago to find other sufferers and was given the link that brought me here.  It is a big relief to find that I am not the only one, especially after living with this illness for most of my life.  I got infected on a christmas holiday to the village when livin in africa. I was 4 yrs old at the time, and I went for a wade in the stream without slippers on and when we got back to the city like 3 days later I was in agony...felt like something was crawling in my legs but no one could see anything and they even got upset with me thinking I was doing it for attention. Within 5 to 8 days both legs ballooned up, from ankle to my knees, I was rushed to hospital where both legs were incised and according to my mum a small bucket was filled with the puss they squeezed out...that was when my saga with Osteomyelitis started.. I was put on very strong concoction of antibiotics for 6 years straight, kept going for ops each time my legs ballooned up, I had constant fever for months and stayed in the hospital for 4 months or more on blood transfusion as it was making me anaemic..finally the doctors not knowing what else to do opted to amputate my legs but my mom would have none of it and discharged me from hospital, she was a nurse so she had the medical knowledge needed to take care of me at home. Couldnt walk for 2 years, then one day my right leg got better but the infection kept recurring in my left leg throughout my teens..but by my mid teens my bone had started breakin up and coming out whenever the leg was incised..by 23 I had developed osteoarthritis in my right leg (which was my good leg then). We had lost faith in the medical professionals in africa so when I came over to the UK in my late teens we hoped they would know what to do for me, but unfortunately they were more perplexed by my condition than the african doctors and instead pumped me with more antibiotics which i finally became allergic to and had to stop taking after 4-5 years straight on flucloxacillin and fucidin. My GP had been made aware of my condition from the day I registered there, in 1996, but they felt, despite me telling them my history and my mom a nurse telling them, that a test was not necessary and medication would suffice. Years later in 2003 I came across a brilliant, sympathetic locum GP who took my condition seriously *she took the time to LISTEN to how it had been affecting my life* and referred me to a consultant in our local hospital. I never saw him but was seen by one of his team who decided to operate on my left leg in order to perform a debridement. But I was told an hour after the op that too much damage had been done to my bone and consequently in my post op clinic I was informed that as the bone was constantly breaking up there wasnt much they could do other than send me home, then anytime it got inflamed come back for more bone scrapping and filler put in. *What a Joke*  The pain I was living with by that time had become unbearable as every step hurt so much and every nerve in my body tingled with the pain shooting up my legs I broke down and cried..I had night sweats every night that left my mattress soaking it had to be put out to air....I felt so alone, lost and in unimaginable pain and at that moment I was told this I became determined that I was NOT going to let another doctor or medical professional 'shut the door' on me again and I was not going to leave that hospital until someone helped me. I sat on the floor crying and demanding medical assistance. After security came I was put in a room with some nurses whilst the consultant was called out and a discussion amongst the team occured in the hallway, then a member of the team came in to tell me I was being referred to another hospital where there was a specialist.  This was in 2003. The specialist surgeon was not sure of what he would find but decided to take the chance and operated. This was in Jan 2004, 27 at the time. The procedure was a fibulectomy where most of my fibula was taken out of the left leg. A little was left at the ankle and the knee to enable movement/rotation. I was in recovery for 2 years before I could walk with a walking stick to return onto my university course to complete my last year in 2006. As I already had osteoarthritis in my left leg, my amazing locum GP referred me to the same surgeon to have a look at my right leg and in march this year 2008 I had a subtalar fusion of my right ankle. I am still in recovery but everyday gets better. The pain is not as extreme as it was before and I can live with that. I shall always use a walking stick but am ok with that. But what am not ok with is the brick wall *or shoulder shrugging*  I hit whenever I enquired or told medical professionals and even people in general about my condition. Not enough is known about it hence the need for more research. There needs to be more support for people whom have/had this condition and their families. More information needs to be put out there to doctors, NHS trusts, social services departments, GP practices, Walk-in clinics, etc. They need to be made aware of how much this condition can impact on a persons life. What has made my condition even harder to live with is not the purely the condition itself, but the ignorance of people who need to see a limb missing or something physically abnormal or mishaped to believe/accept that there is something actually wrong. I have always had a limp when I walked, but for some reason now I walk with a crutch people seem to believe me more....that should not have to be the case. For anyone out there who has had or is coping living with this condition?  I just wanna say you are not alone, dont give up fighting it. 1 like, 13 replies "
218,C0029408,Degenerative polyarthritis,"C0278146, C0221423, C0030193, C0028081, C0015967","Shooting pain, Illness (finding), Pain, Night sweats, Fever",https://patient.info/forums/discuss/living-with-osteomyelitis-20336,Living with Osteomyelitis,"I have never met or spoken to anyone with this condition before. I decided 3 days ago to find other sufferers and was given the link that brought me here.  It is a big relief to find that I am not the only one, especially after living with this illness for most of my life.  I got infected on a christmas holiday to the village when livin in africa. I was 4 yrs old at the time, and I went for a wade in the stream without slippers on and when we got back to the city like 3 days later I was in agony...felt like something was crawling in my legs but no one could see anything and they even got upset with me thinking I was doing it for attention. Within 5 to 8 days both legs ballooned up, from ankle to my knees, I was rushed to hospital where both legs were incised and according to my mum a small bucket was filled with the puss they squeezed out...that was when my saga with Osteomyelitis started.. I was put on very strong concoction of antibiotics for 6 years straight, kept going for ops each time my legs ballooned up, I had constant fever for months and stayed in the hospital for 4 months or more on blood transfusion as it was making me anaemic..finally the doctors not knowing what else to do opted to amputate my legs but my mom would have none of it and discharged me from hospital, she was a nurse so she had the medical knowledge needed to take care of me at home. Couldnt walk for 2 years, then one day my right leg got better but the infection kept recurring in my left leg throughout my teens..but by my mid teens my bone had started breakin up and coming out whenever the leg was incised..by 23 I had developed osteoarthritis in my right leg (which was my good leg then). We had lost faith in the medical professionals in africa so when I came over to the UK in my late teens we hoped they would know what to do for me, but unfortunately they were more perplexed by my condition than the african doctors and instead pumped me with more antibiotics which i finally became allergic to and had to stop taking after 4-5 years straight on flucloxacillin and fucidin. My GP had been made aware of my condition from the day I registered there, in 1996, but they felt, despite me telling them my history and my mom a nurse telling them, that a test was not necessary and medication would suffice. Years later in 2003 I came across a brilliant, sympathetic locum GP who took my condition seriously *she took the time to LISTEN to how it had been affecting my life* and referred me to a consultant in our local hospital. I never saw him but was seen by one of his team who decided to operate on my left leg in order to perform a debridement. But I was told an hour after the op that too much damage had been done to my bone and consequently in my post op clinic I was informed that as the bone was constantly breaking up there wasnt much they could do other than send me home, then anytime it got inflamed come back for more bone scrapping and filler put in. *What a Joke*  The pain I was living with by that time had become unbearable as every step hurt so much and every nerve in my body tingled with the pain shooting up my legs I broke down and cried..I had night sweats every night that left my mattress soaking it had to be put out to air....I felt so alone, lost and in unimaginable pain and at that moment I was told this I became determined that I was NOT going to let another doctor or medical professional 'shut the door' on me again and I was not going to leave that hospital until someone helped me. I sat on the floor crying and demanding medical assistance. After security came I was put in a room with some nurses whilst the consultant was called out and a discussion amongst the team occured in the hallway, then a member of the team came in to tell me I was being referred to another hospital where there was a specialist.  This was in 2003. The specialist surgeon was not sure of what he would find but decided to take the chance and operated. This was in Jan 2004, 27 at the time. The procedure was a fibulectomy where most of my fibula was taken out of the left leg. A little was left at the ankle and the knee to enable movement/rotation. I was in recovery for 2 years before I could walk with a walking stick to return onto my university course to complete my last year in 2006. As I already had osteoarthritis in my left leg, my amazing locum GP referred me to the same surgeon to have a look at my right leg and in march this year 2008 I had a subtalar fusion of my right ankle. I am still in recovery but everyday gets better. The pain is not as extreme as it was before and I can live with that. I shall always use a walking stick but am ok with that. But what am not ok with is the brick wall *or shoulder shrugging*  I hit whenever I enquired or told medical professionals and even people in general about my condition. Not enough is known about it hence the need for more research. There needs to be more support for people whom have/had this condition and their families. More information needs to be put out there to doctors, NHS trusts, social services departments, GP practices, Walk-in clinics, etc. They need to be made aware of how much this condition can impact on a persons life. What has made my condition even harder to live with is not the purely the condition itself, but the ignorance of people who need to see a limb missing or something physically abnormal or mishaped to believe/accept that there is something actually wrong. I have always had a limp when I walked, but for some reason now I walk with a crutch people seem to believe me more....that should not have to be the case. For anyone out there who has had or is coping living with this condition?  I just wanna say you are not alone, dont give up fighting it. 1 like, 13 replies "
219,C0277562,Adult disease,"C0028643, C0221423, C0015672, C0013604, C0040460, C0030193, C0392674","Numbness, Illness (finding), Fatigue, Edema, Toothache, Pain, Exhaustion",https://patient.info/forums/discuss/osteomyelitis-of-the-jaw-in-adulthood-646749,Osteomyelitis of the jaw in adulthood,"My experience has not been anywhere near as horrific as some people's, and the physical impact considerably less, but I have found it interesting how few people in this group have had this disease as an adult. I was diagnosed with Osteomyelitis of the jaw just over two and half years ago, at the age of 56. In November 2015 I developed excruciating toothache, accompanied by a numb section of my chin, and a swollen face. I spent several days and nights trying to get emergency dentist treatment, going to my doctor and getting fobbed off (it was a dental problem, therefore he couldn't/wouldn't treat me, or even prescribe any kind of pain relief!), and finally ending up at A & E. When I finally got an appointment to see my dentist, he was very concerned about the numbness and contacted the local Maxiofacial unit. They said it wasn't urgent and he should either give me root canal work or extract the tooth! My dentist asked which I would prefer and, due to the immense pain, I opted for extraction. The tooth in question was a back molar (second to last tooth, left side, bottom jaw), he gave it the slightest of tugs and it was out - I barely felt it come out - then referred me to the Maxiofacial unit because he still wasn't happy. They finally saw me in January and after a few appointments there, with scans and finally a CT scan, the consultant informed me that I had Osteomyelitis and that some of the marrow in my jaw was dead. Surgery was arranged and I had the dead marrow removed, long with a fair portion of gum - I am now left with a sizeable gap between my last back molar and the next tooth. Eventually the numbness went and the swelling went down - not before my 'day patient' experience became a three-day stay due to my blood pressure crashing through the floor after my op, and no-one being able to get a doctor onto the ward to see me, and extreme difficulty in getting a blood test done (an anaesthetist finally managed to do a blood test after one particular doctor appeared, tried ham-fistedly once, failed, gave up and said he couldn't do it and went off!). My op was around 10 am and a doctor finally saw me around 8 pm and insisted I be sent up to a ward immediately! During my illness, and recovery, I experienced absolutely crashing fatigue - the type that makes you so tired that even the thought of having to get out of bed makes you want to cry. Since then, this tiredness has not one away. I find that I am permanently exhausted, regardless of my diet or amount of exercise I take. Although not as severe as when I had osteomyelitis, it is debilitating and constant. Doctors have just put it down to my lifestyle (I am unemployed), the fact that I am currently overweight, and one even told me 'some people are like that'!! I would be very interested to know if anyone else has, or is, suffering from this kind of fatigue and has had osteomyelitis as an adult. 0 likes, 1 reply "
219,C0029443,Osteomyelitis,"C0028643, C0221423, C0015672, C0013604, C0040460, C0030193, C0392674","Numbness, Illness (finding), Fatigue, Edema, Toothache, Pain, Exhaustion",https://patient.info/forums/discuss/osteomyelitis-of-the-jaw-in-adulthood-646749,Osteomyelitis of the jaw in adulthood,"My experience has not been anywhere near as horrific as some people's, and the physical impact considerably less, but I have found it interesting how few people in this group have had this disease as an adult. I was diagnosed with Osteomyelitis of the jaw just over two and half years ago, at the age of 56. In November 2015 I developed excruciating toothache, accompanied by a numb section of my chin, and a swollen face. I spent several days and nights trying to get emergency dentist treatment, going to my doctor and getting fobbed off (it was a dental problem, therefore he couldn't/wouldn't treat me, or even prescribe any kind of pain relief!), and finally ending up at A & E. When I finally got an appointment to see my dentist, he was very concerned about the numbness and contacted the local Maxiofacial unit. They said it wasn't urgent and he should either give me root canal work or extract the tooth! My dentist asked which I would prefer and, due to the immense pain, I opted for extraction. The tooth in question was a back molar (second to last tooth, left side, bottom jaw), he gave it the slightest of tugs and it was out - I barely felt it come out - then referred me to the Maxiofacial unit because he still wasn't happy. They finally saw me in January and after a few appointments there, with scans and finally a CT scan, the consultant informed me that I had Osteomyelitis and that some of the marrow in my jaw was dead. Surgery was arranged and I had the dead marrow removed, long with a fair portion of gum - I am now left with a sizeable gap between my last back molar and the next tooth. Eventually the numbness went and the swelling went down - not before my 'day patient' experience became a three-day stay due to my blood pressure crashing through the floor after my op, and no-one being able to get a doctor onto the ward to see me, and extreme difficulty in getting a blood test done (an anaesthetist finally managed to do a blood test after one particular doctor appeared, tried ham-fistedly once, failed, gave up and said he couldn't do it and went off!). My op was around 10 am and a doctor finally saw me around 8 pm and insisted I be sent up to a ward immediately! During my illness, and recovery, I experienced absolutely crashing fatigue - the type that makes you so tired that even the thought of having to get out of bed makes you want to cry. Since then, this tiredness has not one away. I find that I am permanently exhausted, regardless of my diet or amount of exercise I take. Although not as severe as when I had osteomyelitis, it is debilitating and constant. Doctors have just put it down to my lifestyle (I am unemployed), the fact that I am currently overweight, and one even told me 'some people are like that'!! I would be very interested to know if anyone else has, or is, suffering from this kind of fatigue and has had osteomyelitis as an adult. 0 likes, 1 reply "
219,C0266968,Osteomyelitis of jaw,"C0028643, C0221423, C0015672, C0013604, C0040460, C0030193, C0392674","Numbness, Illness (finding), Fatigue, Edema, Toothache, Pain, Exhaustion",https://patient.info/forums/discuss/osteomyelitis-of-the-jaw-in-adulthood-646749,Osteomyelitis of the jaw in adulthood,"My experience has not been anywhere near as horrific as some people's, and the physical impact considerably less, but I have found it interesting how few people in this group have had this disease as an adult. I was diagnosed with Osteomyelitis of the jaw just over two and half years ago, at the age of 56. In November 2015 I developed excruciating toothache, accompanied by a numb section of my chin, and a swollen face. I spent several days and nights trying to get emergency dentist treatment, going to my doctor and getting fobbed off (it was a dental problem, therefore he couldn't/wouldn't treat me, or even prescribe any kind of pain relief!), and finally ending up at A & E. When I finally got an appointment to see my dentist, he was very concerned about the numbness and contacted the local Maxiofacial unit. They said it wasn't urgent and he should either give me root canal work or extract the tooth! My dentist asked which I would prefer and, due to the immense pain, I opted for extraction. The tooth in question was a back molar (second to last tooth, left side, bottom jaw), he gave it the slightest of tugs and it was out - I barely felt it come out - then referred me to the Maxiofacial unit because he still wasn't happy. They finally saw me in January and after a few appointments there, with scans and finally a CT scan, the consultant informed me that I had Osteomyelitis and that some of the marrow in my jaw was dead. Surgery was arranged and I had the dead marrow removed, long with a fair portion of gum - I am now left with a sizeable gap between my last back molar and the next tooth. Eventually the numbness went and the swelling went down - not before my 'day patient' experience became a three-day stay due to my blood pressure crashing through the floor after my op, and no-one being able to get a doctor onto the ward to see me, and extreme difficulty in getting a blood test done (an anaesthetist finally managed to do a blood test after one particular doctor appeared, tried ham-fistedly once, failed, gave up and said he couldn't do it and went off!). My op was around 10 am and a doctor finally saw me around 8 pm and insisted I be sent up to a ward immediately! During my illness, and recovery, I experienced absolutely crashing fatigue - the type that makes you so tired that even the thought of having to get out of bed makes you want to cry. Since then, this tiredness has not one away. I find that I am permanently exhausted, regardless of my diet or amount of exercise I take. Although not as severe as when I had osteomyelitis, it is debilitating and constant. Doctors have just put it down to my lifestyle (I am unemployed), the fact that I am currently overweight, and one even told me 'some people are like that'!! I would be very interested to know if anyone else has, or is, suffering from this kind of fatigue and has had osteomyelitis as an adult. 0 likes, 1 reply "
220,C0393706,Early infantile epileptic encephalopathy with suppression bursts,"C1517205, C0013604, C0030193, C2926602","Flare, Edema, Pain, Discharge, body substance",https://patient.info/forums/discuss/jaw-infection-660828,Jaw Infection,"Underwent wisdom tooth extraction. Developed an infection. Was treated with surgical debridement and 4 wks of IV antibiotics (ertapenem). Two weeks into IV and MRI revealed inflammation, no infection, thus no osteo. However, treatment continued for 2 more weeks. Bone biopsy came back and was not necrotic so was not diagnosed with osteo. Just “chronic inflammation”. Has been 2 months since debridement and 1 month since cessation of IV antibiotics. Tongue is still numb on side of surgery. Sensation and slight pain is developing again at suspected sites of previous infection. Cone scan shows bone healing. Is it normal to experience new pain and sensation during “healing” or is this a possible flare? OS says my scan looks good and is likely just healing pains. No new swelling or drainage. Just increased sensation.  0 likes, 5 replies "
220,C0009450,Communicable Diseases,"C1517205, C0013604, C0030193, C2926602","Flare, Edema, Pain, Discharge, body substance",https://patient.info/forums/discuss/jaw-infection-660828,Jaw Infection,"Underwent wisdom tooth extraction. Developed an infection. Was treated with surgical debridement and 4 wks of IV antibiotics (ertapenem). Two weeks into IV and MRI revealed inflammation, no infection, thus no osteo. However, treatment continued for 2 more weeks. Bone biopsy came back and was not necrotic so was not diagnosed with osteo. Just “chronic inflammation”. Has been 2 months since debridement and 1 month since cessation of IV antibiotics. Tongue is still numb on side of surgery. Sensation and slight pain is developing again at suspected sites of previous infection. Cone scan shows bone healing. Is it normal to experience new pain and sensation during “healing” or is this a possible flare? OS says my scan looks good and is likely just healing pains. No new swelling or drainage. Just increased sensation.  0 likes, 5 replies "
221,C0037199,Sinusitis,"C0278145, C0278148, C0012833, C0013604, C0030193, C0028084, C0015967","Stabbing pain, Throbbing pain, Dizziness, Edema, Pain, Nightmares, Fever",https://patient.info/forums/discuss/osteomyelitis-is-maxillary-area-628014,Osteomyelitis is Maxillary area,"Hello. I was just diagnosed with Osteomyelitis of the upper left maxillary area after suffering for the last few years with facial swelling, intense dizziness, & stabbing pains spreading from my ear to jaw. Needless to say this has been an absolute nightmare & I figured I would share my experience in the hopes that someone can relate & possibly offer their own experiences & advice.  So for years I started suffering from chronic sinus infections & dizziness always on the left side of my head. I learned to live with it for the most part until around a year ago  when it became debilitating. I went to every doctor imaginable thinking it was my thyroid or something. Every blood test came back normal. One morning I woke up & noticed my upper left jaw was throbbing & I started wondering if I had a tooth infection. I remembered that I had a root canal done about 5 years ago on that side & the gum had gotten infected 3 x after it was done. I was always given antibiotics & the gum infection would go away.  I went to the dentist & he didn’t see any infection or anything wrong with the tooth. The throbbing & pain continued to intensify & I went to an oral surgeon who also said the tooth looked fine & that he believed I had a sinus infection & referred me to an ENT. The ENT couldn’t see anything wrong with my sinuses.  I finally decided to have the tooth extracted because even though they said it wasn’t infected by that point I was convinced it was as the pain continued to intensify & it was absolutely coming from right above that tooth.  The dentist who performed the extraction said that a canal was missed & there was significant bone loss around the tooth. She believed that this was the cause of all the pain & dizziness. I was prescribed Clindamycin & went home feeling happy thinking I was finally going to start feeling better....How wrong I was!! That’s when the real problems started. The day after the extraction I felt like I was dying. My face & ear felt like it was going to explode, my heart was pounding over 110 bpm & it felt like someone was stabbing the top of my head with 10 knives & was set on fire.  I went to the ER but because I didn’t have a fever & my gums looked like they were healing they refused to do a CT scan or give me additional antibiotics. They told me I had anxiety.  Over the next few days the pain continued to increase & I went to a local walk-in clinic & begged them for additional antibiotics. They took pity on me & gave me Bactrim & along with the Clindamycin the pain started to subside & I was able to go back to work even though I continued to feel achy & dizzy.  Long story short I had been seen by 3 oral surgeons, 2 ENTs, a neurologist, and every other type of doctor under the sun. None of them wanted to do a CT scan or MRI because they said that it couldn’t be an infection because my gums were healing, my face didn’t have really overt swelling & I was running a high temperature. I spent many many nights crying-half because of the pain & half because of frustration of not being listened to or taken seriously.  I finally went to an infectious disease doctor who immediately ordered an MRI of the area & put me back on antibiotics. Im still waiting for the mri report but I brought her the CD & she said I have a deep spatial face infection & that she’s 99% sure that it spread into the bone based on the appearance of the pics.  I’m supposed to have surgery to drain the abscess & scrape away pieces of the infected bone. She told me I will most likely be on long term antibiotics after.  My question is has anyone else been through this? How bad was the surgery & recovery? Did you feel better after? Was your infection ever cured or does it never really go away? I know that this is really rare & both difficult to diagnose & treat.  *Also side note...I’ve been reading about the dangers of root canals & how it is impossible to get all of the bacteria out of an infected tooth. On top of that once the procedure is done the tooth has no way to receive blood, oxygen, etc. as it has no root & it becomes a breeding ground for bacteria & toxins that your immune system & antibiotics can’t reach. Have any of you had a root canal & did you find that your problems started or worsened in that area of your jaw even years after? I feel like this is the case with me...The crazy thing is the tooth never ever looked infected on an X-ray. I decided to extract it only because I had a gut feeling something was wrong with it because the gum above it got infected a few times since having it done.  I was curious if anyone ever considered a normal seemingly uninfected root canal tooth as a possible “silent” cause? & that while it’s still in the mouth no matter how many surgeries or rounds of antibiotics the infection will always come back since the root canaled tooth is causing it?  That may explain why this condition is so hard to treat. Did anyone have a root canaled tooth extracted & did your condition improve?  Thanks for reading    1 like, 4 replies "
221,C0009450,Communicable Diseases,"C0278145, C0278148, C0012833, C0013604, C0030193, C0028084, C0015967","Stabbing pain, Throbbing pain, Dizziness, Edema, Pain, Nightmares, Fever",https://patient.info/forums/discuss/osteomyelitis-is-maxillary-area-628014,Osteomyelitis is Maxillary area,"Hello. I was just diagnosed with Osteomyelitis of the upper left maxillary area after suffering for the last few years with facial swelling, intense dizziness, & stabbing pains spreading from my ear to jaw. Needless to say this has been an absolute nightmare & I figured I would share my experience in the hopes that someone can relate & possibly offer their own experiences & advice.  So for years I started suffering from chronic sinus infections & dizziness always on the left side of my head. I learned to live with it for the most part until around a year ago  when it became debilitating. I went to every doctor imaginable thinking it was my thyroid or something. Every blood test came back normal. One morning I woke up & noticed my upper left jaw was throbbing & I started wondering if I had a tooth infection. I remembered that I had a root canal done about 5 years ago on that side & the gum had gotten infected 3 x after it was done. I was always given antibiotics & the gum infection would go away.  I went to the dentist & he didn’t see any infection or anything wrong with the tooth. The throbbing & pain continued to intensify & I went to an oral surgeon who also said the tooth looked fine & that he believed I had a sinus infection & referred me to an ENT. The ENT couldn’t see anything wrong with my sinuses.  I finally decided to have the tooth extracted because even though they said it wasn’t infected by that point I was convinced it was as the pain continued to intensify & it was absolutely coming from right above that tooth.  The dentist who performed the extraction said that a canal was missed & there was significant bone loss around the tooth. She believed that this was the cause of all the pain & dizziness. I was prescribed Clindamycin & went home feeling happy thinking I was finally going to start feeling better....How wrong I was!! That’s when the real problems started. The day after the extraction I felt like I was dying. My face & ear felt like it was going to explode, my heart was pounding over 110 bpm & it felt like someone was stabbing the top of my head with 10 knives & was set on fire.  I went to the ER but because I didn’t have a fever & my gums looked like they were healing they refused to do a CT scan or give me additional antibiotics. They told me I had anxiety.  Over the next few days the pain continued to increase & I went to a local walk-in clinic & begged them for additional antibiotics. They took pity on me & gave me Bactrim & along with the Clindamycin the pain started to subside & I was able to go back to work even though I continued to feel achy & dizzy.  Long story short I had been seen by 3 oral surgeons, 2 ENTs, a neurologist, and every other type of doctor under the sun. None of them wanted to do a CT scan or MRI because they said that it couldn’t be an infection because my gums were healing, my face didn’t have really overt swelling & I was running a high temperature. I spent many many nights crying-half because of the pain & half because of frustration of not being listened to or taken seriously.  I finally went to an infectious disease doctor who immediately ordered an MRI of the area & put me back on antibiotics. Im still waiting for the mri report but I brought her the CD & she said I have a deep spatial face infection & that she’s 99% sure that it spread into the bone based on the appearance of the pics.  I’m supposed to have surgery to drain the abscess & scrape away pieces of the infected bone. She told me I will most likely be on long term antibiotics after.  My question is has anyone else been through this? How bad was the surgery & recovery? Did you feel better after? Was your infection ever cured or does it never really go away? I know that this is really rare & both difficult to diagnose & treat.  *Also side note...I’ve been reading about the dangers of root canals & how it is impossible to get all of the bacteria out of an infected tooth. On top of that once the procedure is done the tooth has no way to receive blood, oxygen, etc. as it has no root & it becomes a breeding ground for bacteria & toxins that your immune system & antibiotics can’t reach. Have any of you had a root canal & did you find that your problems started or worsened in that area of your jaw even years after? I feel like this is the case with me...The crazy thing is the tooth never ever looked infected on an X-ray. I decided to extract it only because I had a gut feeling something was wrong with it because the gum above it got infected a few times since having it done.  I was curious if anyone ever considered a normal seemingly uninfected root canal tooth as a possible “silent” cause? & that while it’s still in the mouth no matter how many surgeries or rounds of antibiotics the infection will always come back since the root canaled tooth is causing it?  That may explain why this condition is so hard to treat. Did anyone have a root canaled tooth extracted & did your condition improve?  Thanks for reading    1 like, 4 replies "
221,C0730321,Punctate inner choroidopathy,"C0278145, C0278148, C0012833, C0013604, C0030193, C0028084, C0015967","Stabbing pain, Throbbing pain, Dizziness, Edema, Pain, Nightmares, Fever",https://patient.info/forums/discuss/osteomyelitis-is-maxillary-area-628014,Osteomyelitis is Maxillary area,"Hello. I was just diagnosed with Osteomyelitis of the upper left maxillary area after suffering for the last few years with facial swelling, intense dizziness, & stabbing pains spreading from my ear to jaw. Needless to say this has been an absolute nightmare & I figured I would share my experience in the hopes that someone can relate & possibly offer their own experiences & advice.  So for years I started suffering from chronic sinus infections & dizziness always on the left side of my head. I learned to live with it for the most part until around a year ago  when it became debilitating. I went to every doctor imaginable thinking it was my thyroid or something. Every blood test came back normal. One morning I woke up & noticed my upper left jaw was throbbing & I started wondering if I had a tooth infection. I remembered that I had a root canal done about 5 years ago on that side & the gum had gotten infected 3 x after it was done. I was always given antibiotics & the gum infection would go away.  I went to the dentist & he didn’t see any infection or anything wrong with the tooth. The throbbing & pain continued to intensify & I went to an oral surgeon who also said the tooth looked fine & that he believed I had a sinus infection & referred me to an ENT. The ENT couldn’t see anything wrong with my sinuses.  I finally decided to have the tooth extracted because even though they said it wasn’t infected by that point I was convinced it was as the pain continued to intensify & it was absolutely coming from right above that tooth.  The dentist who performed the extraction said that a canal was missed & there was significant bone loss around the tooth. She believed that this was the cause of all the pain & dizziness. I was prescribed Clindamycin & went home feeling happy thinking I was finally going to start feeling better....How wrong I was!! That’s when the real problems started. The day after the extraction I felt like I was dying. My face & ear felt like it was going to explode, my heart was pounding over 110 bpm & it felt like someone was stabbing the top of my head with 10 knives & was set on fire.  I went to the ER but because I didn’t have a fever & my gums looked like they were healing they refused to do a CT scan or give me additional antibiotics. They told me I had anxiety.  Over the next few days the pain continued to increase & I went to a local walk-in clinic & begged them for additional antibiotics. They took pity on me & gave me Bactrim & along with the Clindamycin the pain started to subside & I was able to go back to work even though I continued to feel achy & dizzy.  Long story short I had been seen by 3 oral surgeons, 2 ENTs, a neurologist, and every other type of doctor under the sun. None of them wanted to do a CT scan or MRI because they said that it couldn’t be an infection because my gums were healing, my face didn’t have really overt swelling & I was running a high temperature. I spent many many nights crying-half because of the pain & half because of frustration of not being listened to or taken seriously.  I finally went to an infectious disease doctor who immediately ordered an MRI of the area & put me back on antibiotics. Im still waiting for the mri report but I brought her the CD & she said I have a deep spatial face infection & that she’s 99% sure that it spread into the bone based on the appearance of the pics.  I’m supposed to have surgery to drain the abscess & scrape away pieces of the infected bone. She told me I will most likely be on long term antibiotics after.  My question is has anyone else been through this? How bad was the surgery & recovery? Did you feel better after? Was your infection ever cured or does it never really go away? I know that this is really rare & both difficult to diagnose & treat.  *Also side note...I’ve been reading about the dangers of root canals & how it is impossible to get all of the bacteria out of an infected tooth. On top of that once the procedure is done the tooth has no way to receive blood, oxygen, etc. as it has no root & it becomes a breeding ground for bacteria & toxins that your immune system & antibiotics can’t reach. Have any of you had a root canal & did you find that your problems started or worsened in that area of your jaw even years after? I feel like this is the case with me...The crazy thing is the tooth never ever looked infected on an X-ray. I decided to extract it only because I had a gut feeling something was wrong with it because the gum above it got infected a few times since having it done.  I was curious if anyone ever considered a normal seemingly uninfected root canal tooth as a possible “silent” cause? & that while it’s still in the mouth no matter how many surgeries or rounds of antibiotics the infection will always come back since the root canaled tooth is causing it?  That may explain why this condition is so hard to treat. Did anyone have a root canaled tooth extracted & did your condition improve?  Thanks for reading    1 like, 4 replies "
