PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
188,C0029927,Ovarian Cysts,"C0018834, C0234238, C0009806, C0278144, C1291077, C0030193, C0455270","Heartburn, Ache, Constipation, Dull pain, Abdominal bloating, Pain, Sharp pain",https://patient.info/forums/discuss/ovarian-cyst-720935,Ovarian Cyst ,"Hello, just looking for advice really. About a year ago I started to get bad pains in my lower left side of my tummy, went to the doctors and they simply said it was constipation. Back in October, I went back to the doctors as yes, I have severe constipation - I'm lucky if I go once a week. I bloat like crazy, to the point where it looks as if I'm 7 months pregnant. I also have a constant dull ache in my lower left tummy, and every now and then a really horrible sharp pain, so the point where I want to cry and throw up. I have also developed very bad acne on my face. Not sure if it is related at all, but every single time I eat, I get heartburn. I also am afraid to have sex, because the last time I did it, I cried in pain. I can't even put a tampon in without my lower left hurting. Now, I went and had my scan done recently, and they have said I have a 5cm cyst on my left ovary. Fine, I know what the cause of the pain is, My doctor has told me to wait 4 months for another scan to see if it has shrunk or gotten worse, and I understand this is procedure, however I don't think I can put up with the pain and symptoms for another 4 months. She didn't recommend anything to help with the pain, just simply said I have a 'normal' cyst.. What is classed as normal?! I'm probably overreacting, but I am in tears because of the pain and I am simply not happy with what the doctor has said to me. Please can someone give me some advice about what to do next? Shall I wait, shall I get a 2nd opinion at a private hospital? I have had to take days off work due to the pain it causes and I can't do this so close to Christmas! 0 likes, 6 replies "
188,C4522181,Brachial Amyotrophic Diplegia,"C0018834, C0234238, C0009806, C0278144, C1291077, C0030193, C0455270","Heartburn, Ache, Constipation, Dull pain, Abdominal bloating, Pain, Sharp pain",https://patient.info/forums/discuss/ovarian-cyst-720935,Ovarian Cyst ,"Hello, just looking for advice really. About a year ago I started to get bad pains in my lower left side of my tummy, went to the doctors and they simply said it was constipation. Back in October, I went back to the doctors as yes, I have severe constipation - I'm lucky if I go once a week. I bloat like crazy, to the point where it looks as if I'm 7 months pregnant. I also have a constant dull ache in my lower left tummy, and every now and then a really horrible sharp pain, so the point where I want to cry and throw up. I have also developed very bad acne on my face. Not sure if it is related at all, but every single time I eat, I get heartburn. I also am afraid to have sex, because the last time I did it, I cried in pain. I can't even put a tampon in without my lower left hurting. Now, I went and had my scan done recently, and they have said I have a 5cm cyst on my left ovary. Fine, I know what the cause of the pain is, My doctor has told me to wait 4 months for another scan to see if it has shrunk or gotten worse, and I understand this is procedure, however I don't think I can put up with the pain and symptoms for another 4 months. She didn't recommend anything to help with the pain, just simply said I have a 'normal' cyst.. What is classed as normal?! I'm probably overreacting, but I am in tears because of the pain and I am simply not happy with what the doctor has said to me. Please can someone give me some advice about what to do next? Shall I wait, shall I get a 2nd opinion at a private hospital? I have had to take days off work due to the pain it causes and I can't do this so close to Christmas! 0 likes, 6 replies "
191,C0042029,Urinary tract infection,"C0848241, C0278145, C0030193, C1446787","weight problem, Stabbing pain, Pain, Cramping sensation quality",https://patient.info/forums/discuss/pcos-and-new-ovarian-cyst-722799,PCOS and new Ovarian Cyst,"I'm 35 and I've known I've had Polycystic Ovaries from I was 18. Luckily no weight issues, only irregular periods which I'm managed to control with herbal supplements and trying to eat healthily. Last month, I was in stabbing pain for about 3 days, that got so bad that I couldn't move when it came on. Ended up going to A&E. After urine test, I was told I have UTI and given antibiotics. No surprise because I've had them before. Pain went away for about 5 days and returned. Went to my GP after antibiotics finished. They examined me, left side below navel was tender, and another urine test came back as still having UTI. They gave me stronger antibiotics and checked to see if they were the right ones. They were. Pain went away after about a week, all good, but the doctor wanted to check kidneys, bladder etc and while there check up on my ovaries and womb via Ultrascan. Had the ultrascan 2 days ago and they discovered a 6.7cm by 4cm ovarian cyst on my left ovary. I've had very mild cramping for 5 days as I was ovulating this month but no other symptoms at all. I was shocked. Waiting for GP to get my results. Was upset a few days ago, thinking about Ovarian cancer because my mother died at 40 from Breast Cancer but I think my nerves have calmed a little now, especially as I'm trying to stay rational and remind myself that I've had no other symptoms (no weight loss, no loss of appetite etc), just the pain last month and mild pain this month. I guess what frightens me as well is the possibility of losing an ovary when I don't have children yet and I already have PCOS but trying to stay positive. 0 likes, 0 replies "
191,C0003123,Anorexia,"C0848241, C0278145, C0030193, C1446787","weight problem, Stabbing pain, Pain, Cramping sensation quality",https://patient.info/forums/discuss/pcos-and-new-ovarian-cyst-722799,PCOS and new Ovarian Cyst,"I'm 35 and I've known I've had Polycystic Ovaries from I was 18. Luckily no weight issues, only irregular periods which I'm managed to control with herbal supplements and trying to eat healthily. Last month, I was in stabbing pain for about 3 days, that got so bad that I couldn't move when it came on. Ended up going to A&E. After urine test, I was told I have UTI and given antibiotics. No surprise because I've had them before. Pain went away for about 5 days and returned. Went to my GP after antibiotics finished. They examined me, left side below navel was tender, and another urine test came back as still having UTI. They gave me stronger antibiotics and checked to see if they were the right ones. They were. Pain went away after about a week, all good, but the doctor wanted to check kidneys, bladder etc and while there check up on my ovaries and womb via Ultrascan. Had the ultrascan 2 days ago and they discovered a 6.7cm by 4cm ovarian cyst on my left ovary. I've had very mild cramping for 5 days as I was ovulating this month but no other symptoms at all. I was shocked. Waiting for GP to get my results. Was upset a few days ago, thinking about Ovarian cancer because my mother died at 40 from Breast Cancer but I think my nerves have calmed a little now, especially as I'm trying to stay rational and remind myself that I've had no other symptoms (no weight loss, no loss of appetite etc), just the pain last month and mild pain this month. I guess what frightens me as well is the possibility of losing an ovary when I don't have children yet and I already have PCOS but trying to stay positive. 0 likes, 0 replies "
191,C0032460,Polycystic Ovary Syndrome,"C0848241, C0278145, C0030193, C1446787","weight problem, Stabbing pain, Pain, Cramping sensation quality",https://patient.info/forums/discuss/pcos-and-new-ovarian-cyst-722799,PCOS and new Ovarian Cyst,"I'm 35 and I've known I've had Polycystic Ovaries from I was 18. Luckily no weight issues, only irregular periods which I'm managed to control with herbal supplements and trying to eat healthily. Last month, I was in stabbing pain for about 3 days, that got so bad that I couldn't move when it came on. Ended up going to A&E. After urine test, I was told I have UTI and given antibiotics. No surprise because I've had them before. Pain went away for about 5 days and returned. Went to my GP after antibiotics finished. They examined me, left side below navel was tender, and another urine test came back as still having UTI. They gave me stronger antibiotics and checked to see if they were the right ones. They were. Pain went away after about a week, all good, but the doctor wanted to check kidneys, bladder etc and while there check up on my ovaries and womb via Ultrascan. Had the ultrascan 2 days ago and they discovered a 6.7cm by 4cm ovarian cyst on my left ovary. I've had very mild cramping for 5 days as I was ovulating this month but no other symptoms at all. I was shocked. Waiting for GP to get my results. Was upset a few days ago, thinking about Ovarian cancer because my mother died at 40 from Breast Cancer but I think my nerves have calmed a little now, especially as I'm trying to stay rational and remind myself that I've had no other symptoms (no weight loss, no loss of appetite etc), just the pain last month and mild pain this month. I guess what frightens me as well is the possibility of losing an ovary when I don't have children yet and I already have PCOS but trying to stay positive. 0 likes, 0 replies "
191,C0029927,Ovarian Cysts,"C0848241, C0278145, C0030193, C1446787","weight problem, Stabbing pain, Pain, Cramping sensation quality",https://patient.info/forums/discuss/pcos-and-new-ovarian-cyst-722799,PCOS and new Ovarian Cyst,"I'm 35 and I've known I've had Polycystic Ovaries from I was 18. Luckily no weight issues, only irregular periods which I'm managed to control with herbal supplements and trying to eat healthily. Last month, I was in stabbing pain for about 3 days, that got so bad that I couldn't move when it came on. Ended up going to A&E. After urine test, I was told I have UTI and given antibiotics. No surprise because I've had them before. Pain went away for about 5 days and returned. Went to my GP after antibiotics finished. They examined me, left side below navel was tender, and another urine test came back as still having UTI. They gave me stronger antibiotics and checked to see if they were the right ones. They were. Pain went away after about a week, all good, but the doctor wanted to check kidneys, bladder etc and while there check up on my ovaries and womb via Ultrascan. Had the ultrascan 2 days ago and they discovered a 6.7cm by 4cm ovarian cyst on my left ovary. I've had very mild cramping for 5 days as I was ovulating this month but no other symptoms at all. I was shocked. Waiting for GP to get my results. Was upset a few days ago, thinking about Ovarian cancer because my mother died at 40 from Breast Cancer but I think my nerves have calmed a little now, especially as I'm trying to stay rational and remind myself that I've had no other symptoms (no weight loss, no loss of appetite etc), just the pain last month and mild pain this month. I guess what frightens me as well is the possibility of losing an ovary when I don't have children yet and I already have PCOS but trying to stay positive. 0 likes, 0 replies "
191,C4522181,Brachial Amyotrophic Diplegia,"C0848241, C0278145, C0030193, C1446787","weight problem, Stabbing pain, Pain, Cramping sensation quality",https://patient.info/forums/discuss/pcos-and-new-ovarian-cyst-722799,PCOS and new Ovarian Cyst,"I'm 35 and I've known I've had Polycystic Ovaries from I was 18. Luckily no weight issues, only irregular periods which I'm managed to control with herbal supplements and trying to eat healthily. Last month, I was in stabbing pain for about 3 days, that got so bad that I couldn't move when it came on. Ended up going to A&E. After urine test, I was told I have UTI and given antibiotics. No surprise because I've had them before. Pain went away for about 5 days and returned. Went to my GP after antibiotics finished. They examined me, left side below navel was tender, and another urine test came back as still having UTI. They gave me stronger antibiotics and checked to see if they were the right ones. They were. Pain went away after about a week, all good, but the doctor wanted to check kidneys, bladder etc and while there check up on my ovaries and womb via Ultrascan. Had the ultrascan 2 days ago and they discovered a 6.7cm by 4cm ovarian cyst on my left ovary. I've had very mild cramping for 5 days as I was ovulating this month but no other symptoms at all. I was shocked. Waiting for GP to get my results. Was upset a few days ago, thinking about Ovarian cancer because my mother died at 40 from Breast Cancer but I think my nerves have calmed a little now, especially as I'm trying to stay rational and remind myself that I've had no other symptoms (no weight loss, no loss of appetite etc), just the pain last month and mild pain this month. I guess what frightens me as well is the possibility of losing an ovary when I don't have children yet and I already have PCOS but trying to stay positive. 0 likes, 0 replies "
192,C0032460,Polycystic Ovary Syndrome,"C2926602, C0234233","Discharge, body substance, Sore to touch",https://patient.info/forums/discuss/negative-pregnancy-test-10-days-missed-period-1-day-heavy-bleeding--723482,"Negative pregnancy test, 10 days missed period 1 day heavy bleeding. ","I'm 36yo, I missed my period by 10 days, Negative pregnancy test. Then had 1 day heavy bleeding then it stopped. I now have very sore and heavy breasts and excess discharge. I miscarried 8 months ago in 1st trimester, had negative test results up until 9 weeks pregnant. Could I be pregnant? 0 likes, 0 replies "
193,C3714506,Meckel syndrome type 1,"C0013395, C1291077, C0547005, C0312414, C0455270, C0683369","Dyspepsia, Abdominal bloating, Mid-cycle bleeding, Menstrual spotting, Sharp pain, Clouded consciousness",https://patient.info/forums/discuss/false-pcos-diagnosis-and-now-very-confused-what-should-i-do--723731,"False PCOS diagnosis and now very confused, what should I do?","I am a 22 year old woman. In July 2018 I had a transvaginal ultrasound and blood tests to check my hormone levels - my symptoms had been 6-8 week cycles, heavy periods and really bad period pain. The results I got back at the GP showed that I had polycystic ovaries and high testosterone levels so I was immediately diagnosed with PCOS and put on the pill. I only stayed on the pill for a couple of months because it made me a hormonal mess. Over the next year or so, I've always thought that the symptoms I have can be attributed to PCOS. When I go out walking, I often get a really sharp pain in my right ovary, almost as if it's trying to push out of my skin. I thought it was because of the cysts. Recently I have found that I get really bloated and quickly full/indigestion-y. My cycles are around 8 weeks long, and about halfway through each cycle I get loads (and I mean loads) of stringy, black blood that is sometimes a bit redder coloured. This could be mid-cycle spotting, but a couple of cycles I have had huge black clots join this spotting, around the size of a 50p piece. I also don't think that these are 'periods' as I have 'normal' periods around 3 or 4 weeks after this 'spotting'. I went back to the doctors and have had another ultrasound and blood test. All of the blood test issues they were looking for (including ovarian cancer) came back fine. The doctor told me that I actually DON'T have polycystic ovaries or any cysts on my ovaries, and I therefore don't have PCOS. He's said that they basically have no idea what's wrong with me. This has left me, understandably, very confused and worried. I suppose I have two issues / questions: If there is no cure for PCOS, is it possible that my initial scan was false, or have my polycystic ovaries 'cleared up', so to speak? What could the doctors be missing, or does this just happen to some people without any reason? Thank you for reading this and any advice will be appreciated. 0 likes, 5 replies "
193,C0032460,Polycystic Ovary Syndrome,"C0013395, C1291077, C0547005, C0312414, C0455270, C0683369","Dyspepsia, Abdominal bloating, Mid-cycle bleeding, Menstrual spotting, Sharp pain, Clouded consciousness",https://patient.info/forums/discuss/false-pcos-diagnosis-and-now-very-confused-what-should-i-do--723731,"False PCOS diagnosis and now very confused, what should I do?","I am a 22 year old woman. In July 2018 I had a transvaginal ultrasound and blood tests to check my hormone levels - my symptoms had been 6-8 week cycles, heavy periods and really bad period pain. The results I got back at the GP showed that I had polycystic ovaries and high testosterone levels so I was immediately diagnosed with PCOS and put on the pill. I only stayed on the pill for a couple of months because it made me a hormonal mess. Over the next year or so, I've always thought that the symptoms I have can be attributed to PCOS. When I go out walking, I often get a really sharp pain in my right ovary, almost as if it's trying to push out of my skin. I thought it was because of the cysts. Recently I have found that I get really bloated and quickly full/indigestion-y. My cycles are around 8 weeks long, and about halfway through each cycle I get loads (and I mean loads) of stringy, black blood that is sometimes a bit redder coloured. This could be mid-cycle spotting, but a couple of cycles I have had huge black clots join this spotting, around the size of a 50p piece. I also don't think that these are 'periods' as I have 'normal' periods around 3 or 4 weeks after this 'spotting'. I went back to the doctors and have had another ultrasound and blood test. All of the blood test issues they were looking for (including ovarian cancer) came back fine. The doctor told me that I actually DON'T have polycystic ovaries or any cysts on my ovaries, and I therefore don't have PCOS. He's said that they basically have no idea what's wrong with me. This has left me, understandably, very confused and worried. I suppose I have two issues / questions: If there is no cure for PCOS, is it possible that my initial scan was false, or have my polycystic ovaries 'cleared up', so to speak? What could the doctors be missing, or does this just happen to some people without any reason? Thank you for reading this and any advice will be appreciated. 0 likes, 5 replies "
193,C0010709,Cyst,"C0013395, C1291077, C0547005, C0312414, C0455270, C0683369","Dyspepsia, Abdominal bloating, Mid-cycle bleeding, Menstrual spotting, Sharp pain, Clouded consciousness",https://patient.info/forums/discuss/false-pcos-diagnosis-and-now-very-confused-what-should-i-do--723731,"False PCOS diagnosis and now very confused, what should I do?","I am a 22 year old woman. In July 2018 I had a transvaginal ultrasound and blood tests to check my hormone levels - my symptoms had been 6-8 week cycles, heavy periods and really bad period pain. The results I got back at the GP showed that I had polycystic ovaries and high testosterone levels so I was immediately diagnosed with PCOS and put on the pill. I only stayed on the pill for a couple of months because it made me a hormonal mess. Over the next year or so, I've always thought that the symptoms I have can be attributed to PCOS. When I go out walking, I often get a really sharp pain in my right ovary, almost as if it's trying to push out of my skin. I thought it was because of the cysts. Recently I have found that I get really bloated and quickly full/indigestion-y. My cycles are around 8 weeks long, and about halfway through each cycle I get loads (and I mean loads) of stringy, black blood that is sometimes a bit redder coloured. This could be mid-cycle spotting, but a couple of cycles I have had huge black clots join this spotting, around the size of a 50p piece. I also don't think that these are 'periods' as I have 'normal' periods around 3 or 4 weeks after this 'spotting'. I went back to the doctors and have had another ultrasound and blood test. All of the blood test issues they were looking for (including ovarian cancer) came back fine. The doctor told me that I actually DON'T have polycystic ovaries or any cysts on my ovaries, and I therefore don't have PCOS. He's said that they basically have no idea what's wrong with me. This has left me, understandably, very confused and worried. I suppose I have two issues / questions: If there is no cure for PCOS, is it possible that my initial scan was false, or have my polycystic ovaries 'cleared up', so to speak? What could the doctors be missing, or does this just happen to some people without any reason? Thank you for reading this and any advice will be appreciated. 0 likes, 5 replies "
193,C0013390,Dysmenorrhea,"C0013395, C1291077, C0547005, C0312414, C0455270, C0683369","Dyspepsia, Abdominal bloating, Mid-cycle bleeding, Menstrual spotting, Sharp pain, Clouded consciousness",https://patient.info/forums/discuss/false-pcos-diagnosis-and-now-very-confused-what-should-i-do--723731,"False PCOS diagnosis and now very confused, what should I do?","I am a 22 year old woman. In July 2018 I had a transvaginal ultrasound and blood tests to check my hormone levels - my symptoms had been 6-8 week cycles, heavy periods and really bad period pain. The results I got back at the GP showed that I had polycystic ovaries and high testosterone levels so I was immediately diagnosed with PCOS and put on the pill. I only stayed on the pill for a couple of months because it made me a hormonal mess. Over the next year or so, I've always thought that the symptoms I have can be attributed to PCOS. When I go out walking, I often get a really sharp pain in my right ovary, almost as if it's trying to push out of my skin. I thought it was because of the cysts. Recently I have found that I get really bloated and quickly full/indigestion-y. My cycles are around 8 weeks long, and about halfway through each cycle I get loads (and I mean loads) of stringy, black blood that is sometimes a bit redder coloured. This could be mid-cycle spotting, but a couple of cycles I have had huge black clots join this spotting, around the size of a 50p piece. I also don't think that these are 'periods' as I have 'normal' periods around 3 or 4 weeks after this 'spotting'. I went back to the doctors and have had another ultrasound and blood test. All of the blood test issues they were looking for (including ovarian cancer) came back fine. The doctor told me that I actually DON'T have polycystic ovaries or any cysts on my ovaries, and I therefore don't have PCOS. He's said that they basically have no idea what's wrong with me. This has left me, understandably, very confused and worried. I suppose I have two issues / questions: If there is no cure for PCOS, is it possible that my initial scan was false, or have my polycystic ovaries 'cleared up', so to speak? What could the doctors be missing, or does this just happen to some people without any reason? Thank you for reading this and any advice will be appreciated. 0 likes, 5 replies "
193,C0029927,Ovarian Cysts,"C0013395, C1291077, C0547005, C0312414, C0455270, C0683369","Dyspepsia, Abdominal bloating, Mid-cycle bleeding, Menstrual spotting, Sharp pain, Clouded consciousness",https://patient.info/forums/discuss/false-pcos-diagnosis-and-now-very-confused-what-should-i-do--723731,"False PCOS diagnosis and now very confused, what should I do?","I am a 22 year old woman. In July 2018 I had a transvaginal ultrasound and blood tests to check my hormone levels - my symptoms had been 6-8 week cycles, heavy periods and really bad period pain. The results I got back at the GP showed that I had polycystic ovaries and high testosterone levels so I was immediately diagnosed with PCOS and put on the pill. I only stayed on the pill for a couple of months because it made me a hormonal mess. Over the next year or so, I've always thought that the symptoms I have can be attributed to PCOS. When I go out walking, I often get a really sharp pain in my right ovary, almost as if it's trying to push out of my skin. I thought it was because of the cysts. Recently I have found that I get really bloated and quickly full/indigestion-y. My cycles are around 8 weeks long, and about halfway through each cycle I get loads (and I mean loads) of stringy, black blood that is sometimes a bit redder coloured. This could be mid-cycle spotting, but a couple of cycles I have had huge black clots join this spotting, around the size of a 50p piece. I also don't think that these are 'periods' as I have 'normal' periods around 3 or 4 weeks after this 'spotting'. I went back to the doctors and have had another ultrasound and blood test. All of the blood test issues they were looking for (including ovarian cancer) came back fine. The doctor told me that I actually DON'T have polycystic ovaries or any cysts on my ovaries, and I therefore don't have PCOS. He's said that they basically have no idea what's wrong with me. This has left me, understandably, very confused and worried. I suppose I have two issues / questions: If there is no cure for PCOS, is it possible that my initial scan was false, or have my polycystic ovaries 'cleared up', so to speak? What could the doctors be missing, or does this just happen to some people without any reason? Thank you for reading this and any advice will be appreciated. 0 likes, 5 replies "
193,C4522181,Brachial Amyotrophic Diplegia,"C0013395, C1291077, C0547005, C0312414, C0455270, C0683369","Dyspepsia, Abdominal bloating, Mid-cycle bleeding, Menstrual spotting, Sharp pain, Clouded consciousness",https://patient.info/forums/discuss/false-pcos-diagnosis-and-now-very-confused-what-should-i-do--723731,"False PCOS diagnosis and now very confused, what should I do?","I am a 22 year old woman. In July 2018 I had a transvaginal ultrasound and blood tests to check my hormone levels - my symptoms had been 6-8 week cycles, heavy periods and really bad period pain. The results I got back at the GP showed that I had polycystic ovaries and high testosterone levels so I was immediately diagnosed with PCOS and put on the pill. I only stayed on the pill for a couple of months because it made me a hormonal mess. Over the next year or so, I've always thought that the symptoms I have can be attributed to PCOS. When I go out walking, I often get a really sharp pain in my right ovary, almost as if it's trying to push out of my skin. I thought it was because of the cysts. Recently I have found that I get really bloated and quickly full/indigestion-y. My cycles are around 8 weeks long, and about halfway through each cycle I get loads (and I mean loads) of stringy, black blood that is sometimes a bit redder coloured. This could be mid-cycle spotting, but a couple of cycles I have had huge black clots join this spotting, around the size of a 50p piece. I also don't think that these are 'periods' as I have 'normal' periods around 3 or 4 weeks after this 'spotting'. I went back to the doctors and have had another ultrasound and blood test. All of the blood test issues they were looking for (including ovarian cancer) came back fine. The doctor told me that I actually DON'T have polycystic ovaries or any cysts on my ovaries, and I therefore don't have PCOS. He's said that they basically have no idea what's wrong with me. This has left me, understandably, very confused and worried. I suppose I have two issues / questions: If there is no cure for PCOS, is it possible that my initial scan was false, or have my polycystic ovaries 'cleared up', so to speak? What could the doctors be missing, or does this just happen to some people without any reason? Thank you for reading this and any advice will be appreciated. 0 likes, 5 replies "
194,C0032460,Polycystic Ovary Syndrome,C0015672,Fatigue,https://patient.info/forums/discuss/do-i-have-pcos--727131,Do I have PCOS?,"Hi, I have been wondering whether I have PCOS for a few years now. . I have gained around 70lbs in the last few years and struggle to lose weight. I wouldn't say I have excessive hair growth but I do have to either shave my face or pluck out a few hairs from my chin and face. I also have some hair growth around my belly. I don't know whether my doctor will just dismiss this due to the fact I have very regular although they can be on the heavier side. I have also found out recently my blood pressure is high at 161/90. I am also tired all the time, although I do suffer with vitamin D deficiency. My mum had PCOS so I really don't know what to do. Any advice would be greatly appreciated. 0 likes, 0 replies "
194,C0042870,Vitamin D Deficiency,C0015672,Fatigue,https://patient.info/forums/discuss/do-i-have-pcos--727131,Do I have PCOS?,"Hi, I have been wondering whether I have PCOS for a few years now. . I have gained around 70lbs in the last few years and struggle to lose weight. I wouldn't say I have excessive hair growth but I do have to either shave my face or pluck out a few hairs from my chin and face. I also have some hair growth around my belly. I don't know whether my doctor will just dismiss this due to the fact I have very regular although they can be on the heavier side. I have also found out recently my blood pressure is high at 161/90. I am also tired all the time, although I do suffer with vitamin D deficiency. My mum had PCOS so I really don't know what to do. Any advice would be greatly appreciated. 0 likes, 0 replies "
194,C0020555,Hypertrichosis,C0015672,Fatigue,https://patient.info/forums/discuss/do-i-have-pcos--727131,Do I have PCOS?,"Hi, I have been wondering whether I have PCOS for a few years now. . I have gained around 70lbs in the last few years and struggle to lose weight. I wouldn't say I have excessive hair growth but I do have to either shave my face or pluck out a few hairs from my chin and face. I also have some hair growth around my belly. I don't know whether my doctor will just dismiss this due to the fact I have very regular although they can be on the heavier side. I have also found out recently my blood pressure is high at 161/90. I am also tired all the time, although I do suffer with vitamin D deficiency. My mum had PCOS so I really don't know what to do. Any advice would be greatly appreciated. 0 likes, 0 replies "
196,C0032460,Polycystic Ovary Syndrome,C0015672,Fatigue,https://patient.info/forums/discuss/strange-periods-719730,Strange periods,"I was diagnosed around 2 years ago and was put on the combined pill to regulate my periods, as i was getting one every other week (2 in a month). Having struggled recently with tiredness, i went to the doctor in which they gave me a B12 booster injection (related to iron), but also referred me to the endocrinologist where i was told that the doctors were wrong to diagnose me with PCOS as they didnt follow the correct procedure. Last week i had more blood tests after coming off my pill since the beginning of September, but the only period i've had (apart from my withdrawal bleed) has lasted two weeks inconsitently and it's only been brown, ive had no blood and some days there's no brown, but the next there is - I don't think that this is normal? Thank you to anyone that has any advice or information that is helpful to me! Mel 0 likes, 3 replies "
198,C0001144,Acne Vulgaris,"C0332601, C0039070, C0028084","Cushingoid facies, Syncope, Nightmares",https://patient.info/forums/discuss/not-100-sure-i-have-pcos-i-think-the-birth-control-implant-messed-me-up-493748,Not 100% sure I have PCOS. I think the birth control implant messed me up,"I'm writing on behalf of my daughter. Age 20. October of 2014 (her sophomore year) she had the Birth control implant put in her arm. Right after that the   and paranoia started. At this point we did not link it to the implant. Then she was hospitalized from severe fainting.  Before I go further let me give you a little background. She was a college lacrosse player weighing around 120 and solid muscle. Looked like a sports model. She was also recovering from a   and torn ACL from freshman season. She was cleared to play in Jan of her sophomore year. Up to being cleared she conditioned and swam about 10 miles a day. Maintaining her 120 athletic body.  Around springtime she was showing signs of bad depression (stupid mom here thought it was because of lacrosse and school at first). She would call crying all the time. Well I finally realized it could be hormonal and advised her to get that implant out of her arm. The very next day that she had it removed she admitted herself to the hospital thinking she was having a   or heart attack. This is when the real nightmare began.       She became manic and very paranoid and her thoughts and ideas were grandiose. This was the beginning symptoms of a phychotic break. She soon was hospitalized for 13 weeks for acute phychosis. Treated with high doses of seraquil. An antipsychotic. When she was released she was 105 pounds. All bones and dangerously hyper thyroid. And no period since April when implant was removed.  Fast forward to this December. Now over 150 pounds. Acnemore severe than I have even seen. And depressed. The doctors are stumped. Moon face lead to being checked for Cushings but her cortisol is in the normal range.   Now they are saying extreme PCOS. Her one doctor says no way does PCOS attack someone in top physical shape. She has 2 MRIs scheduled to rule out a brain tumor of the pitituitary and adrenal.  My big question is does anyone know if the implant would have caused PCOS and how do you combat the severe acne. (She has no hair growth but has lost 1/2 her hair) 0 likes, 11 replies "
198,C0032460,Polycystic Ovary Syndrome,"C0332601, C0039070, C0028084","Cushingoid facies, Syncope, Nightmares",https://patient.info/forums/discuss/not-100-sure-i-have-pcos-i-think-the-birth-control-implant-messed-me-up-493748,Not 100% sure I have PCOS. I think the birth control implant messed me up,"I'm writing on behalf of my daughter. Age 20. October of 2014 (her sophomore year) she had the Birth control implant put in her arm. Right after that the   and paranoia started. At this point we did not link it to the implant. Then she was hospitalized from severe fainting.  Before I go further let me give you a little background. She was a college lacrosse player weighing around 120 and solid muscle. Looked like a sports model. She was also recovering from a   and torn ACL from freshman season. She was cleared to play in Jan of her sophomore year. Up to being cleared she conditioned and swam about 10 miles a day. Maintaining her 120 athletic body.  Around springtime she was showing signs of bad depression (stupid mom here thought it was because of lacrosse and school at first). She would call crying all the time. Well I finally realized it could be hormonal and advised her to get that implant out of her arm. The very next day that she had it removed she admitted herself to the hospital thinking she was having a   or heart attack. This is when the real nightmare began.       She became manic and very paranoid and her thoughts and ideas were grandiose. This was the beginning symptoms of a phychotic break. She soon was hospitalized for 13 weeks for acute phychosis. Treated with high doses of seraquil. An antipsychotic. When she was released she was 105 pounds. All bones and dangerously hyper thyroid. And no period since April when implant was removed.  Fast forward to this December. Now over 150 pounds. Acnemore severe than I have even seen. And depressed. The doctors are stumped. Moon face lead to being checked for Cushings but her cortisol is in the normal range.   Now they are saying extreme PCOS. Her one doctor says no way does PCOS attack someone in top physical shape. She has 2 MRIs scheduled to rule out a brain tumor of the pitituitary and adrenal.  My big question is does anyone know if the implant would have caused PCOS and how do you combat the severe acne. (She has no hair growth but has lost 1/2 her hair) 0 likes, 11 replies "
198,C0027051,Myocardial Infarction,"C0332601, C0039070, C0028084","Cushingoid facies, Syncope, Nightmares",https://patient.info/forums/discuss/not-100-sure-i-have-pcos-i-think-the-birth-control-implant-messed-me-up-493748,Not 100% sure I have PCOS. I think the birth control implant messed me up,"I'm writing on behalf of my daughter. Age 20. October of 2014 (her sophomore year) she had the Birth control implant put in her arm. Right after that the   and paranoia started. At this point we did not link it to the implant. Then she was hospitalized from severe fainting.  Before I go further let me give you a little background. She was a college lacrosse player weighing around 120 and solid muscle. Looked like a sports model. She was also recovering from a   and torn ACL from freshman season. She was cleared to play in Jan of her sophomore year. Up to being cleared she conditioned and swam about 10 miles a day. Maintaining her 120 athletic body.  Around springtime she was showing signs of bad depression (stupid mom here thought it was because of lacrosse and school at first). She would call crying all the time. Well I finally realized it could be hormonal and advised her to get that implant out of her arm. The very next day that she had it removed she admitted herself to the hospital thinking she was having a   or heart attack. This is when the real nightmare began.       She became manic and very paranoid and her thoughts and ideas were grandiose. This was the beginning symptoms of a phychotic break. She soon was hospitalized for 13 weeks for acute phychosis. Treated with high doses of seraquil. An antipsychotic. When she was released she was 105 pounds. All bones and dangerously hyper thyroid. And no period since April when implant was removed.  Fast forward to this December. Now over 150 pounds. Acnemore severe than I have even seen. And depressed. The doctors are stumped. Moon face lead to being checked for Cushings but her cortisol is in the normal range.   Now they are saying extreme PCOS. Her one doctor says no way does PCOS attack someone in top physical shape. She has 2 MRIs scheduled to rule out a brain tumor of the pitituitary and adrenal.  My big question is does anyone know if the implant would have caused PCOS and how do you combat the severe acne. (She has no hair growth but has lost 1/2 her hair) 0 likes, 11 replies "
