PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
176,C0019342,Genital Herpes,"C0028643, C0015230, C0085624, C2242996, C0497481, C0030193, C2926602, C0015967","Numbness, Exanthema, Burning sensation, Has tingling sensation, Pain in penis, Pain, Discharge, body substance, Fever",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/38384/i-need-help-please-help-me-my-penis-hurts,I need help please help me My penis hurts,"I am 25 year old male  I went for body massage in massage center , were i recieved body to body massage  After few days  One white blister appeared on my penis painless though  But within 1 week 2 more came red coulored  And then the pain started  They increased in number.  I went to doctor he says 99% i have herpes  I am scared  I am not married  Never had sex  Now i am on medication  All blisters are gone  And there are few red dots  Surrounded by white paste(very less) on my penis  I have extreme pain in upper part of penis  And it burns in the tip of penis  And a little pain while i urinate  Do i have genital herpes please help  he called me for blood testing  By the way in body to body  My genital was touched by her veginal discharge And  my report says  IMMUNE RESPONSE IS DIFFICULT TO IDENTIFY DUE TO CROSS REACTIVITY , BETWEEN HSV1 AND HSV2 ,INITIAL LOW IGM RESPONSE GIVES RISE TO IGG RESPONSE WHICH REMAINS IN SYSTEM AT LOW TITERS DURING LATENCY OF VIRUS  REINFECTION/REACTIVATION IS PATIENT DEPENDENT  THE PATIEN MAY HAVE IGM RESPOSE OR NOT IGG RESONSE MAY LIGHTEN OR MAY NOT  SEROLOGICAL TECHNIC CAN BE USEFUL IN DIAGNOSING PRIMARY HSV INFECTION AND PROVIDING EVIDENCE OF PAST INFECTION  HSV IGG  HERPES IGG 1 .26  HSV IGM  HERPES SIMPLEX VIRUS HSV 1 .17 I will get tested tommorow for hsv 2 igg  if it is not herpes (i hope)  Then what it could be because it was  1 blister white  Then Red rash  Then 2 more red coloured blister  Then pain started  Then red painful small dots  Then cuts  Then fever  Numbness  Itchying  Pain while urinating  Burning  Then it started healing  Then white smegma  Dots started disappearing  Cuts started healing  Now no physical sign of anything  But there is a tingling in my  Penis and in testicals (more in testicals)  From last 3-4 days i am having hard on at nights  Last night  I had night fall  And now again there are small red dots on my penis  Like mosquito bites  I feel itchy and tingling  I am really worried  I have given blood for hsv2 igg and igm  Reports will come tomorrow"
176,C0019340,herpes,"C0028643, C0015230, C0085624, C2242996, C0497481, C0030193, C2926602, C0015967","Numbness, Exanthema, Burning sensation, Has tingling sensation, Pain in penis, Pain, Discharge, body substance, Fever",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/38384/i-need-help-please-help-me-my-penis-hurts,I need help please help me My penis hurts,"I am 25 year old male  I went for body massage in massage center , were i recieved body to body massage  After few days  One white blister appeared on my penis painless though  But within 1 week 2 more came red coulored  And then the pain started  They increased in number.  I went to doctor he says 99% i have herpes  I am scared  I am not married  Never had sex  Now i am on medication  All blisters are gone  And there are few red dots  Surrounded by white paste(very less) on my penis  I have extreme pain in upper part of penis  And it burns in the tip of penis  And a little pain while i urinate  Do i have genital herpes please help  he called me for blood testing  By the way in body to body  My genital was touched by her veginal discharge And  my report says  IMMUNE RESPONSE IS DIFFICULT TO IDENTIFY DUE TO CROSS REACTIVITY , BETWEEN HSV1 AND HSV2 ,INITIAL LOW IGM RESPONSE GIVES RISE TO IGG RESPONSE WHICH REMAINS IN SYSTEM AT LOW TITERS DURING LATENCY OF VIRUS  REINFECTION/REACTIVATION IS PATIENT DEPENDENT  THE PATIEN MAY HAVE IGM RESPOSE OR NOT IGG RESONSE MAY LIGHTEN OR MAY NOT  SEROLOGICAL TECHNIC CAN BE USEFUL IN DIAGNOSING PRIMARY HSV INFECTION AND PROVIDING EVIDENCE OF PAST INFECTION  HSV IGG  HERPES IGG 1 .26  HSV IGM  HERPES SIMPLEX VIRUS HSV 1 .17 I will get tested tommorow for hsv 2 igg  if it is not herpes (i hope)  Then what it could be because it was  1 blister white  Then Red rash  Then 2 more red coloured blister  Then pain started  Then red painful small dots  Then cuts  Then fever  Numbness  Itchying  Pain while urinating  Burning  Then it started healing  Then white smegma  Dots started disappearing  Cuts started healing  Now no physical sign of anything  But there is a tingling in my  Penis and in testicals (more in testicals)  From last 3-4 days i am having hard on at nights  Last night  I had night fall  And now again there are small red dots on my penis  Like mosquito bites  I feel itchy and tingling  I am really worried  I have given blood for hsv2 igg and igm  Reports will come tomorrow"
177,C0031350,Pharyngitis,"C0015230, C1517205, C0242429, C0018681, C0030193, C0015967","Exanthema, Flare, Sore Throat, Headache, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/38716/throat-std,Throat STD?,"At the beginning of December I started running a fever one night and ran it into the next day. Ever since then I've had an on/off ""sore"" throat, not in terms of pain but just in terms of irritation, mostly when i try to swallow. It has ""flared"" up like that once or twice a week and other times it isnt there at all. I noticed a white coating on the very back of my tongue. I saw a nurse practitioner who said I have some small tonsil stones. It made sense to me but she didn't explain anything about my tongue, and I can't find anything that associates a white tongue with tonsil stones. Its too far back on my tongue to try to scrape off, if I try to then I gag. Also the white spots look just like internal spots and not really the external obvious stones I've found online. I'm worried it could be an STD because I'm gay and have had about 10 encounters this past year where i gave oral, but I never had anal intercourse in my life. Just have received and given oral and made out. She tested me for strep but it was not. No other symptoms except for headaches the day i had the fever. Should I get tested or am I overreacting?"
177,C0272388,Amygdalolith,"C0015230, C1517205, C0242429, C0018681, C0030193, C0015967","Exanthema, Flare, Sore Throat, Headache, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/38716/throat-std,Throat STD?,"At the beginning of December I started running a fever one night and ran it into the next day. Ever since then I've had an on/off ""sore"" throat, not in terms of pain but just in terms of irritation, mostly when i try to swallow. It has ""flared"" up like that once or twice a week and other times it isnt there at all. I noticed a white coating on the very back of my tongue. I saw a nurse practitioner who said I have some small tonsil stones. It made sense to me but she didn't explain anything about my tongue, and I can't find anything that associates a white tongue with tonsil stones. Its too far back on my tongue to try to scrape off, if I try to then I gag. Also the white spots look just like internal spots and not really the external obvious stones I've found online. I'm worried it could be an STD because I'm gay and have had about 10 encounters this past year where i gave oral, but I never had anal intercourse in my life. Just have received and given oral and made out. She tested me for strep but it was not. No other symptoms except for headaches the day i had the fever. Should I get tested or am I overreacting?"
177,C0043154,Dental White Spot,"C0015230, C1517205, C0242429, C0018681, C0030193, C0015967","Exanthema, Flare, Sore Throat, Headache, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/38716/throat-std,Throat STD?,"At the beginning of December I started running a fever one night and ran it into the next day. Ever since then I've had an on/off ""sore"" throat, not in terms of pain but just in terms of irritation, mostly when i try to swallow. It has ""flared"" up like that once or twice a week and other times it isnt there at all. I noticed a white coating on the very back of my tongue. I saw a nurse practitioner who said I have some small tonsil stones. It made sense to me but she didn't explain anything about my tongue, and I can't find anything that associates a white tongue with tonsil stones. Its too far back on my tongue to try to scrape off, if I try to then I gag. Also the white spots look just like internal spots and not really the external obvious stones I've found online. I'm worried it could be an STD because I'm gay and have had about 10 encounters this past year where i gave oral, but I never had anal intercourse in my life. Just have received and given oral and made out. She tested me for strep but it was not. No other symptoms except for headaches the day i had the fever. Should I get tested or am I overreacting?"
177,C0038395,Streptococcal Infections,"C0015230, C1517205, C0242429, C0018681, C0030193, C0015967","Exanthema, Flare, Sore Throat, Headache, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/38716/throat-std,Throat STD?,"At the beginning of December I started running a fever one night and ran it into the next day. Ever since then I've had an on/off ""sore"" throat, not in terms of pain but just in terms of irritation, mostly when i try to swallow. It has ""flared"" up like that once or twice a week and other times it isnt there at all. I noticed a white coating on the very back of my tongue. I saw a nurse practitioner who said I have some small tonsil stones. It made sense to me but she didn't explain anything about my tongue, and I can't find anything that associates a white tongue with tonsil stones. Its too far back on my tongue to try to scrape off, if I try to then I gag. Also the white spots look just like internal spots and not really the external obvious stones I've found online. I'm worried it could be an STD because I'm gay and have had about 10 encounters this past year where i gave oral, but I never had anal intercourse in my life. Just have received and given oral and made out. She tested me for strep but it was not. No other symptoms except for headaches the day i had the fever. Should I get tested or am I overreacting?"
180,C0018081,Gonorrhea,"C0677500, C0040822, C0683369, C2364135","Stinging Sensation, Tremor, Clouded consciousness, Discomfort",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/38803/white-wall-slightly-raised-inside-bottom-side-of-my-penis-tip-urethra----what-is-this,"White wall, slightly raised, inside bottom-side of my penis-tip urethra -- what is this?","My story is that on December 15 I received oral sex on my penis. I ejaculated in her mouth, and then the experience was over, which I immediately regretted. This was my first time engaging in this kind of risky behaviour with someone I did not know. When I got home, I washed my penis with soup. I think I even put shampoo inside. I was pretty rigorous, as I felt very dirty from the behaviour. Of course, the shampoo hurt and made me feel stinging sensations at the tip of my penis. Next, I went and got myself tested on December 19 for everything imaginable. The big ones were HIV, HSV, chlamydia, gonorrhoeae, syphilis, hep B, and hep C, which all turned out negative. I felt good about that until I opened my pee hole and looked inside. The bottom wall or canal of the urethra was white in colour. It is slightly raised and it seemingly travels down the urethra tube for as far as I can see with a flashlight. I immediately panicked and realized I did all my tested way too soon. I can’t remember if I was feeling stinging inside the tip of my penis before looking inside, or if it started again after, but either way I have been feeling discomfort ever since December 15, and with the white appearance I see inside, I’m in even more discomfort. So on December 29 (2 weeks after high risk incident), I took a test for HSV 1 and 2, and it came back negative again. On January 2 (2 weeks + 4 days), I took a test for chlamydia and gonorrhoeae, which also both came back negative again. Still, the tip of my penis was irritating me. I couldn’t stop thinking about it. My underwear was bothering me. I felt rubbing against the fabric. It was getting red on the exterior of the tip of my penis, and I was frantically always checking, touching, and squeezing open. I even tried masturbating several times through this tough experience simply to see if that would get rid of the pressure and irritation I was feeling, but it only seemed to make things worse. I was feeling like my life was over. I’ve cried myself to sleep two times. That’s how shaken up I’ve been. So I went to see a doctor on January 6 who was not mine, because I felt ashamed to see my own. My doctor is actually quite rude and makes me feel uncomfortable, always brushing me off like my problems and concerns are not worthwhile. That’s besides the point though... so I saw a doctor and she gradually looked and just told me it was my urethra and not to worry. I tried taking that to heart but I felt like she didn’t even look closely. Just peered over and probably my angling of my penis towards her visual perspective was not the right angle, because from my vantage point I could clearly see it, while she sat in her chair not getting up to try and look. So as I reassessed that moment, I regressed back to my worries. On January 29, I went to see my doctor. He didn’t know what it was. I asked him if it’s normal? He said, “What is normal?” I said I don’t know, I’m not a doctor. He said anything can be normal. He berated me for even worrying and told me not to have sexual contact without protection, and yes I know, I get it that I screwed up. I have this mysterious irritation though with this mysterious appearance, and so I need answers. He took a swab for HSV, and I’m awaiting those results. I have another urine test to do to check for chlamydia or gonorrhoeae, but I feel like this will all come back negative again. My doctor thinks it could be HPV. I have had genital warts before on my scrotum, but those haven’t appeared for over a year and a half, going onto two years. Never had a bad breakout of that. It was so minor. Removed with the ice freezing or whatever it was, and they haven’t returned. Could this whiteness inside my urethra really be HPV? If so, how would I get rid of that? I asked my doctor, and he said you don’t. But really? If I can’t get rid of it, will I become infertile? Basically I am looking for answers. I have no answers at this point. I’m very confused. I can draw up any possibility without any concrete confidence that I’m correct about anything Help needed, please and thank you!"
180,C0019348,Herpes Simplex Infections,"C0677500, C0040822, C0683369, C2364135","Stinging Sensation, Tremor, Clouded consciousness, Discomfort",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/38803/white-wall-slightly-raised-inside-bottom-side-of-my-penis-tip-urethra----what-is-this,"White wall, slightly raised, inside bottom-side of my penis-tip urethra -- what is this?","My story is that on December 15 I received oral sex on my penis. I ejaculated in her mouth, and then the experience was over, which I immediately regretted. This was my first time engaging in this kind of risky behaviour with someone I did not know. When I got home, I washed my penis with soup. I think I even put shampoo inside. I was pretty rigorous, as I felt very dirty from the behaviour. Of course, the shampoo hurt and made me feel stinging sensations at the tip of my penis. Next, I went and got myself tested on December 19 for everything imaginable. The big ones were HIV, HSV, chlamydia, gonorrhoeae, syphilis, hep B, and hep C, which all turned out negative. I felt good about that until I opened my pee hole and looked inside. The bottom wall or canal of the urethra was white in colour. It is slightly raised and it seemingly travels down the urethra tube for as far as I can see with a flashlight. I immediately panicked and realized I did all my tested way too soon. I can’t remember if I was feeling stinging inside the tip of my penis before looking inside, or if it started again after, but either way I have been feeling discomfort ever since December 15, and with the white appearance I see inside, I’m in even more discomfort. So on December 29 (2 weeks after high risk incident), I took a test for HSV 1 and 2, and it came back negative again. On January 2 (2 weeks + 4 days), I took a test for chlamydia and gonorrhoeae, which also both came back negative again. Still, the tip of my penis was irritating me. I couldn’t stop thinking about it. My underwear was bothering me. I felt rubbing against the fabric. It was getting red on the exterior of the tip of my penis, and I was frantically always checking, touching, and squeezing open. I even tried masturbating several times through this tough experience simply to see if that would get rid of the pressure and irritation I was feeling, but it only seemed to make things worse. I was feeling like my life was over. I’ve cried myself to sleep two times. That’s how shaken up I’ve been. So I went to see a doctor on January 6 who was not mine, because I felt ashamed to see my own. My doctor is actually quite rude and makes me feel uncomfortable, always brushing me off like my problems and concerns are not worthwhile. That’s besides the point though... so I saw a doctor and she gradually looked and just told me it was my urethra and not to worry. I tried taking that to heart but I felt like she didn’t even look closely. Just peered over and probably my angling of my penis towards her visual perspective was not the right angle, because from my vantage point I could clearly see it, while she sat in her chair not getting up to try and look. So as I reassessed that moment, I regressed back to my worries. On January 29, I went to see my doctor. He didn’t know what it was. I asked him if it’s normal? He said, “What is normal?” I said I don’t know, I’m not a doctor. He said anything can be normal. He berated me for even worrying and told me not to have sexual contact without protection, and yes I know, I get it that I screwed up. I have this mysterious irritation though with this mysterious appearance, and so I need answers. He took a swab for HSV, and I’m awaiting those results. I have another urine test to do to check for chlamydia or gonorrhoeae, but I feel like this will all come back negative again. My doctor thinks it could be HPV. I have had genital warts before on my scrotum, but those haven’t appeared for over a year and a half, going onto two years. Never had a bad breakout of that. It was so minor. Removed with the ice freezing or whatever it was, and they haven’t returned. Could this whiteness inside my urethra really be HPV? If so, how would I get rid of that? I asked my doctor, and he said you don’t. But really? If I can’t get rid of it, will I become infertile? Basically I am looking for answers. I have no answers at this point. I’m very confused. I can draw up any possibility without any concrete confidence that I’m correct about anything Help needed, please and thank you!"
180,C0039128,Syphilis,"C0677500, C0040822, C0683369, C2364135","Stinging Sensation, Tremor, Clouded consciousness, Discomfort",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/38803/white-wall-slightly-raised-inside-bottom-side-of-my-penis-tip-urethra----what-is-this,"White wall, slightly raised, inside bottom-side of my penis-tip urethra -- what is this?","My story is that on December 15 I received oral sex on my penis. I ejaculated in her mouth, and then the experience was over, which I immediately regretted. This was my first time engaging in this kind of risky behaviour with someone I did not know. When I got home, I washed my penis with soup. I think I even put shampoo inside. I was pretty rigorous, as I felt very dirty from the behaviour. Of course, the shampoo hurt and made me feel stinging sensations at the tip of my penis. Next, I went and got myself tested on December 19 for everything imaginable. The big ones were HIV, HSV, chlamydia, gonorrhoeae, syphilis, hep B, and hep C, which all turned out negative. I felt good about that until I opened my pee hole and looked inside. The bottom wall or canal of the urethra was white in colour. It is slightly raised and it seemingly travels down the urethra tube for as far as I can see with a flashlight. I immediately panicked and realized I did all my tested way too soon. I can’t remember if I was feeling stinging inside the tip of my penis before looking inside, or if it started again after, but either way I have been feeling discomfort ever since December 15, and with the white appearance I see inside, I’m in even more discomfort. So on December 29 (2 weeks after high risk incident), I took a test for HSV 1 and 2, and it came back negative again. On January 2 (2 weeks + 4 days), I took a test for chlamydia and gonorrhoeae, which also both came back negative again. Still, the tip of my penis was irritating me. I couldn’t stop thinking about it. My underwear was bothering me. I felt rubbing against the fabric. It was getting red on the exterior of the tip of my penis, and I was frantically always checking, touching, and squeezing open. I even tried masturbating several times through this tough experience simply to see if that would get rid of the pressure and irritation I was feeling, but it only seemed to make things worse. I was feeling like my life was over. I’ve cried myself to sleep two times. That’s how shaken up I’ve been. So I went to see a doctor on January 6 who was not mine, because I felt ashamed to see my own. My doctor is actually quite rude and makes me feel uncomfortable, always brushing me off like my problems and concerns are not worthwhile. That’s besides the point though... so I saw a doctor and she gradually looked and just told me it was my urethra and not to worry. I tried taking that to heart but I felt like she didn’t even look closely. Just peered over and probably my angling of my penis towards her visual perspective was not the right angle, because from my vantage point I could clearly see it, while she sat in her chair not getting up to try and look. So as I reassessed that moment, I regressed back to my worries. On January 29, I went to see my doctor. He didn’t know what it was. I asked him if it’s normal? He said, “What is normal?” I said I don’t know, I’m not a doctor. He said anything can be normal. He berated me for even worrying and told me not to have sexual contact without protection, and yes I know, I get it that I screwed up. I have this mysterious irritation though with this mysterious appearance, and so I need answers. He took a swab for HSV, and I’m awaiting those results. I have another urine test to do to check for chlamydia or gonorrhoeae, but I feel like this will all come back negative again. My doctor thinks it could be HPV. I have had genital warts before on my scrotum, but those haven’t appeared for over a year and a half, going onto two years. Never had a bad breakout of that. It was so minor. Removed with the ice freezing or whatever it was, and they haven’t returned. Could this whiteness inside my urethra really be HPV? If so, how would I get rid of that? I asked my doctor, and he said you don’t. But really? If I can’t get rid of it, will I become infertile? Basically I am looking for answers. I have no answers at this point. I’m very confused. I can draw up any possibility without any concrete confidence that I’m correct about anything Help needed, please and thank you!"
180,C0009663,Condylomata Acuminata,"C0677500, C0040822, C0683369, C2364135","Stinging Sensation, Tremor, Clouded consciousness, Discomfort",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/38803/white-wall-slightly-raised-inside-bottom-side-of-my-penis-tip-urethra----what-is-this,"White wall, slightly raised, inside bottom-side of my penis-tip urethra -- what is this?","My story is that on December 15 I received oral sex on my penis. I ejaculated in her mouth, and then the experience was over, which I immediately regretted. This was my first time engaging in this kind of risky behaviour with someone I did not know. When I got home, I washed my penis with soup. I think I even put shampoo inside. I was pretty rigorous, as I felt very dirty from the behaviour. Of course, the shampoo hurt and made me feel stinging sensations at the tip of my penis. Next, I went and got myself tested on December 19 for everything imaginable. The big ones were HIV, HSV, chlamydia, gonorrhoeae, syphilis, hep B, and hep C, which all turned out negative. I felt good about that until I opened my pee hole and looked inside. The bottom wall or canal of the urethra was white in colour. It is slightly raised and it seemingly travels down the urethra tube for as far as I can see with a flashlight. I immediately panicked and realized I did all my tested way too soon. I can’t remember if I was feeling stinging inside the tip of my penis before looking inside, or if it started again after, but either way I have been feeling discomfort ever since December 15, and with the white appearance I see inside, I’m in even more discomfort. So on December 29 (2 weeks after high risk incident), I took a test for HSV 1 and 2, and it came back negative again. On January 2 (2 weeks + 4 days), I took a test for chlamydia and gonorrhoeae, which also both came back negative again. Still, the tip of my penis was irritating me. I couldn’t stop thinking about it. My underwear was bothering me. I felt rubbing against the fabric. It was getting red on the exterior of the tip of my penis, and I was frantically always checking, touching, and squeezing open. I even tried masturbating several times through this tough experience simply to see if that would get rid of the pressure and irritation I was feeling, but it only seemed to make things worse. I was feeling like my life was over. I’ve cried myself to sleep two times. That’s how shaken up I’ve been. So I went to see a doctor on January 6 who was not mine, because I felt ashamed to see my own. My doctor is actually quite rude and makes me feel uncomfortable, always brushing me off like my problems and concerns are not worthwhile. That’s besides the point though... so I saw a doctor and she gradually looked and just told me it was my urethra and not to worry. I tried taking that to heart but I felt like she didn’t even look closely. Just peered over and probably my angling of my penis towards her visual perspective was not the right angle, because from my vantage point I could clearly see it, while she sat in her chair not getting up to try and look. So as I reassessed that moment, I regressed back to my worries. On January 29, I went to see my doctor. He didn’t know what it was. I asked him if it’s normal? He said, “What is normal?” I said I don’t know, I’m not a doctor. He said anything can be normal. He berated me for even worrying and told me not to have sexual contact without protection, and yes I know, I get it that I screwed up. I have this mysterious irritation though with this mysterious appearance, and so I need answers. He took a swab for HSV, and I’m awaiting those results. I have another urine test to do to check for chlamydia or gonorrhoeae, but I feel like this will all come back negative again. My doctor thinks it could be HPV. I have had genital warts before on my scrotum, but those haven’t appeared for over a year and a half, going onto two years. Never had a bad breakout of that. It was so minor. Removed with the ice freezing or whatever it was, and they haven’t returned. Could this whiteness inside my urethra really be HPV? If so, how would I get rid of that? I asked my doctor, and he said you don’t. But really? If I can’t get rid of it, will I become infertile? Basically I am looking for answers. I have no answers at this point. I’m very confused. I can draw up any possibility without any concrete confidence that I’m correct about anything Help needed, please and thank you!"
180,C4522181,Brachial Amyotrophic Diplegia,"C0677500, C0040822, C0683369, C2364135","Stinging Sensation, Tremor, Clouded consciousness, Discomfort",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/38803/white-wall-slightly-raised-inside-bottom-side-of-my-penis-tip-urethra----what-is-this,"White wall, slightly raised, inside bottom-side of my penis-tip urethra -- what is this?","My story is that on December 15 I received oral sex on my penis. I ejaculated in her mouth, and then the experience was over, which I immediately regretted. This was my first time engaging in this kind of risky behaviour with someone I did not know. When I got home, I washed my penis with soup. I think I even put shampoo inside. I was pretty rigorous, as I felt very dirty from the behaviour. Of course, the shampoo hurt and made me feel stinging sensations at the tip of my penis. Next, I went and got myself tested on December 19 for everything imaginable. The big ones were HIV, HSV, chlamydia, gonorrhoeae, syphilis, hep B, and hep C, which all turned out negative. I felt good about that until I opened my pee hole and looked inside. The bottom wall or canal of the urethra was white in colour. It is slightly raised and it seemingly travels down the urethra tube for as far as I can see with a flashlight. I immediately panicked and realized I did all my tested way too soon. I can’t remember if I was feeling stinging inside the tip of my penis before looking inside, or if it started again after, but either way I have been feeling discomfort ever since December 15, and with the white appearance I see inside, I’m in even more discomfort. So on December 29 (2 weeks after high risk incident), I took a test for HSV 1 and 2, and it came back negative again. On January 2 (2 weeks + 4 days), I took a test for chlamydia and gonorrhoeae, which also both came back negative again. Still, the tip of my penis was irritating me. I couldn’t stop thinking about it. My underwear was bothering me. I felt rubbing against the fabric. It was getting red on the exterior of the tip of my penis, and I was frantically always checking, touching, and squeezing open. I even tried masturbating several times through this tough experience simply to see if that would get rid of the pressure and irritation I was feeling, but it only seemed to make things worse. I was feeling like my life was over. I’ve cried myself to sleep two times. That’s how shaken up I’ve been. So I went to see a doctor on January 6 who was not mine, because I felt ashamed to see my own. My doctor is actually quite rude and makes me feel uncomfortable, always brushing me off like my problems and concerns are not worthwhile. That’s besides the point though... so I saw a doctor and she gradually looked and just told me it was my urethra and not to worry. I tried taking that to heart but I felt like she didn’t even look closely. Just peered over and probably my angling of my penis towards her visual perspective was not the right angle, because from my vantage point I could clearly see it, while she sat in her chair not getting up to try and look. So as I reassessed that moment, I regressed back to my worries. On January 29, I went to see my doctor. He didn’t know what it was. I asked him if it’s normal? He said, “What is normal?” I said I don’t know, I’m not a doctor. He said anything can be normal. He berated me for even worrying and told me not to have sexual contact without protection, and yes I know, I get it that I screwed up. I have this mysterious irritation though with this mysterious appearance, and so I need answers. He took a swab for HSV, and I’m awaiting those results. I have another urine test to do to check for chlamydia or gonorrhoeae, but I feel like this will all come back negative again. My doctor thinks it could be HPV. I have had genital warts before on my scrotum, but those haven’t appeared for over a year and a half, going onto two years. Never had a bad breakout of that. It was so minor. Removed with the ice freezing or whatever it was, and they haven’t returned. Could this whiteness inside my urethra really be HPV? If so, how would I get rid of that? I asked my doctor, and he said you don’t. But really? If I can’t get rid of it, will I become infertile? Basically I am looking for answers. I have no answers at this point. I’m very confused. I can draw up any possibility without any concrete confidence that I’m correct about anything Help needed, please and thank you!"
181,C0036916,Sexually Transmitted Diseases,"C0030193, C2926602, C0015967","Pain, Discharge, body substance, Fever",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/89502/herpes-or-trich,Herpes or Trich?,"i am 17 and im sexually active for almost a year only with my boyfriend. now, i am experiencing extreme pain when urinating. i also have green discharge and blisters in my labia. i had a fever when it all started."
183,C0019340,herpes,"C0741585, C0085624, C0234233","BODY ACHE, Burning sensation, Sore to touch",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/87636/herpes-symptoms-igg-blood-test-reports,Herpes symptoms IGG blood test reports,"Hello, Please help me in this situation. I had oral sex with one girl without condom and intercourse with condom on Feb 1, 2019. After two days I got some kind of allergy on my penis and I feel like it's burning and itching all the day. Next day I used some creams and I feel like relief and those itches are gone away. But after two weeks again I got some kind of blister or sore on my penis (it's not looking like a blister but lower skin of my penis went full reddish and it becoming wet often). Again I used creams and it is not going away. I feel like I should see a doctor and I went to see doctor on MAR 13, 2019. He saw my penis and told me it looks like herpes and not sure is that really Herpes. He did blood test like HSV1 IGG and HSV2 IGG, syphils. All came negative and in the blood test ranges are like hsv1- 0.2 and hsv2- 0.17. Before coming the reports he asked me to use acyclovir 400mg 3/day for 5 days. After 5 days the allergy went away and everything is normal now. After blood reports got negative my doctor is told me to do another same test in after 5 weeks. So here is my question Do I really affected to Herpes?. As of now I don't have any symptoms like fever or body-pains. Is those reports are accurate or is there any time period for antibodies to show-up in blood test. The test I took is like after 6 weeks when I had sex with the girl. Please help me in this situation. Thanks."
184,C0149931,Migraine Disorders,"C0234238, C0018681","Ache, Headache",https://messageboards.webmd.com/health-conditions/f/pain-management/32916/headaches,headaches,"I have had daily aches and migraines for many years. In addition, I also have stressful dreams (1-3) every early morning and wake up with a bad headache after each dream. I take Fioricet for the headaches and of course have rebound headaches. We checked all the medications I take and none have dreams as a side effect. I take sleeping pills to go to sleep but still have the dreams when I run out of those pills. Is there and Dr. or person who can come up with a reason, other than the medication I take, why I have these dreams every evening or early am while I am in rem sleep? No Dr. I have been to can come up with an answer. Also, how can I decrease my headache medication so as to avoid the rebounds? Thank you."
184,C2349424,Rebound headache,"C0234238, C0018681","Ache, Headache",https://messageboards.webmd.com/health-conditions/f/pain-management/32916/headaches,headaches,"I have had daily aches and migraines for many years. In addition, I also have stressful dreams (1-3) every early morning and wake up with a bad headache after each dream. I take Fioricet for the headaches and of course have rebound headaches. We checked all the medications I take and none have dreams as a side effect. I take sleeping pills to go to sleep but still have the dreams when I run out of those pills. Is there and Dr. or person who can come up with a reason, other than the medication I take, why I have these dreams every evening or early am while I am in rem sleep? No Dr. I have been to can come up with an answer. Also, how can I decrease my headache medication so as to avoid the rebounds? Thank you."
184,C4522181,Brachial Amyotrophic Diplegia,"C0234238, C0018681","Ache, Headache",https://messageboards.webmd.com/health-conditions/f/pain-management/32916/headaches,headaches,"I have had daily aches and migraines for many years. In addition, I also have stressful dreams (1-3) every early morning and wake up with a bad headache after each dream. I take Fioricet for the headaches and of course have rebound headaches. We checked all the medications I take and none have dreams as a side effect. I take sleeping pills to go to sleep but still have the dreams when I run out of those pills. Is there and Dr. or person who can come up with a reason, other than the medication I take, why I have these dreams every evening or early am while I am in rem sleep? No Dr. I have been to can come up with an answer. Also, how can I decrease my headache medication so as to avoid the rebounds? Thank you."
191,C0036916,Sexually Transmitted Diseases,C0677500,Stinging Sensation,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/29106/burning-stinging-in-tip-of-penis-and-foreskin,Burning/Stinging in Tip of Penis and Foreskin,"Hello,  First post here. For the past 6 months I have had a burning/stinging sensation in the tip of my penis and foreskin. Let me first say that I highly doubt this is a STD because I have only been sexually active with my wife in the past 12 years (and we were both virgins when we met). About 6 months ago my wife and I had unprotected intercourse (she was 7 months pregnant at the time). A few days after, I noticed a couple of bumps under my foreskin; I scratched them. A couple days after that the same patch of skin turned red and began to burn and now I also had stinging in the tip of my penis. I went to my GP who told be to try Lotrimin, which I did for a couple weeks with no results. I went back and he prescribed me an oral anti-fungal which appeared to help things a little bit but ultimately the stinging came back. My GP thought that it may be nerve issues and prescribed me Gabapentin(sp?), which hasn’t helped either. Finally, I asked for a referral to a Urologist, who told me that he could see no cause for concern and basically told me to”wait it out”."
